Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_average,k_total_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average
internalMesh,9290,0.06484149,0.01758496,0.00000000,0.06718370,4.08822393,-0.15890402,-0.01107037,4.09132576,2.32864046,0.98790729,0.29062155,-0.34639680,-0.00405539,-0.00237887,2.56963062,4.45342684,-0.00751733,0.06703208,4.45393753,0.55460370,2.35818835,0.00001989,32.32571030,5257.96923828,40.00113678,0.91678226
internalMesh,9291,0.06587400,0.01760892,0.00000000,0.06818694,4.05565977,-0.16579022,-0.01130868,4.05906296,2.25574374,0.97557884,0.29019907,-0.31779394,-0.00252878,-0.00178619,2.49506545,4.42633486,-0.06590986,0.01495700,4.42685080,0.53453130,2.29529205,0.00002049,32.35557556,5212.53222656,40.18361664,0.91300708
internalMesh,9292,0.06691454,0.01763306,0.00000000,0.06919885,4.02060032,-0.17335714,-0.01167965,4.02435303,2.18604040,0.96703875,0.28515032,-0.28182039,-0.00138690,-0.00275644,2.42377377,4.33575773,-0.10501805,-0.02580547,4.33710623,0.49824339,2.21735809,0.00002264,32.38706589,5167.12353516,40.38401031,0.90768152
internalMesh,9293,0.06796317,0.01765739,0.00000000,0.07021948,3.98499370,-0.18105491,-0.01109196,3.98912001,2.12029362,0.95688492,0.27687263,-0.24793333,-0.00166736,-0.00590976,2.35572505,4.22719860,-0.09307418,-0.06308484,4.22869349,0.45882466,2.13585039,0.00002029,32.41910553,5121.75830078,40.51452637,0.90223080
internalMesh,9294,0.06901995,0.01768191,0.00000000,0.07124888,3.94971132,-0.18789384,-0.00970267,3.95419002,2.06063652,0.93968987,0.26851654,-0.22670211,-0.00318937,-0.00772206,2.29189992,4.22679472,-0.06238070,-0.06189471,4.22770834,0.41712442,2.05154588,0.00001842,32.45383453,5076.41113281,40.61946106,0.89822310
internalMesh,9295,0.07008495,0.01770662,0.00000000,0.07228710,3.91454625,-0.19422245,-0.00808374,3.91936994,2.00614452,0.91460091,0.26221496,-0.22091021,-0.00744762,-0.00599566,2.23131347,4.31411505,-0.04618974,-0.04440779,4.31459093,0.38665059,1.97813087,0.00001859,32.49466324,5030.94580078,40.76800919,0.89505559
internalMesh,9296,0.07115823,0.01773152,0.00000000,0.07333417,3.87868834,-0.20217489,-0.00653039,3.88395929,1.96386158,0.88545167,0.25768873,-0.22120574,-0.01426021,-0.00186013,2.18089867,4.33477640,-0.06871311,-0.06929158,4.33587456,0.37532216,1.92882308,0.00002018,32.54325104,4985.19970703,40.94281006,0.88918406
internalMesh,9297,0.07223985,0.01775662,0.00000000,0.07439014,3.84247756,-0.21295995,-0.00590321,3.84837890,1.93364954,0.85116768,0.25299659,-0.22199173,-0.02017099,0.00456581,2.13943982,4.23322868,-0.14157124,-0.11145657,4.23706150,0.37297407,1.89188117,0.00002060,32.59910583,4939.17529297,41.01922607,0.88377380
internalMesh,9298,0.07332988,0.01778191,0.00000000,0.07545507,3.80622816,-0.22600232,-0.00727381,3.81293893,1.90952480,0.81169456,0.24723996,-0.22269900,-0.02277311,0.01370709,2.10156178,4.11236191,-0.22830935,-0.12044287,4.12045527,0.37200892,1.85623872,0.00002028,32.66162109,4892.97509766,41.00625992,0.88283700
internalMesh,9299,0.07442839,0.01780739,0.00000000,0.07652901,3.76977754,-0.24013843,-0.01060300,3.77743316,1.88554633,0.77107787,0.24149252,-0.22603284,-0.02202438,0.02479338,2.06406283,4.00567865,-0.29787719,-0.06744404,4.01730537,0.36508149,1.81413998,0.00001795,32.73111343,4846.61181641,40.94122696,0.88423330
internalMesh,9300,0.07553544,0.01783308,0.00000000,0.07761200,3.73124552,-0.25729471,-0.01304464,3.74012876,1.86760092,0.73576576,0.23678409,-0.22515582,-0.02162081,0.02862079,2.03404355,3.90421653,-0.31391242,0.00166659,3.91681647,0.34821156,1.76828703,0.00001761,32.80458832,4800.14794922,40.89945221,0.88869971
internalMesh,9301,0.07665110,0.01785896,0.00000000,0.07870409,3.69250011,-0.27715227,-0.01197579,3.70290613,1.84308875,0.70527077,0.23468222,-0.22228506,-0.02471533,0.01764952,1.99994791,3.84296036,-0.30395305,0.05261473,3.85532093,0.31932721,1.71084812,0.00001673,32.87852478,4753.63037109,40.92892075,0.89184976
internalMesh,9302,0.07777542,0.01788505,0.00000000,0.07980533,3.65453434,-0.29544246,-0.00969651,3.66646981,1.79862905,0.67564005,0.23362985,-0.23112583,-0.02533867,0.00627579,1.94942033,3.80915761,-0.31393811,0.09840152,3.82333899,0.30810219,1.66205177,0.00001428,32.95378494,4707.04638672,40.98465729,0.89195287
internalMesh,9303,0.07890849,0.01791134,0.00000000,0.08091580,3.61854863,-0.31106922,-0.00813820,3.63190365,1.73307669,0.64915103,0.22752835,-0.25021303,-0.01937520,0.00647419,1.88142097,3.74959350,-0.34100667,0.03286068,3.76521134,0.30374563,1.60862359,0.00001467,33.03370285,4660.40283203,40.97251892,0.89178967
internalMesh,9304,0.08005037,0.01793783,0.00000000,0.08203553,3.58215618,-0.32623848,-0.00739967,3.59698892,1.65815985,0.63208705,0.22131829,-0.26820767,-0.01164693,0.01331971,1.80838561,3.73847461,-0.40310228,-0.07653216,3.76092291,0.30128857,1.55707122,0.00002011,33.11808777,4613.67968750,40.99648666,0.89152932
internalMesh,9305,0.08120113,0.01796453,0.00000000,0.08316458,3.54335046,-0.34272581,-0.01151268,3.55990529,1.59158087,0.61723357,0.21398041,-0.27633646,-0.00220255,0.03153047,1.74277234,3.76011610,-0.46795732,-0.09154124,3.79022908,0.29879329,1.51019067,0.00002002,33.20516205,4566.95507812,41.15435791,0.89176089
internalMesh,9306,0.08236083,0.01799144,0.00000000,0.08430302,3.50131607,-0.35830456,-0.01627856,3.51963949,1.53206003,0.60100520,0.21324345,-0.27850607,0.00471768,0.04834491,1.68339336,3.81384373,-0.45917243,-0.05679921,3.84180546,0.29912528,1.47227974,0.00001633,33.29758072,4520.32128906,41.41104507,0.89197117
internalMesh,9307,0.08352955,0.01801856,0.00000000,0.08545089,3.45629740,-0.36977959,-0.01765847,3.47606683,1.47145343,0.58591312,0.21120986,-0.28237119,0.00632355,0.05723227,1.62361574,3.78097296,-0.39403665,-0.03199937,3.80158448,0.29563370,1.42992202,0.00001597,33.39470673,4473.77294922,41.64776611,0.89111066
internalMesh,9308,0.08470736,0.01804588,0.00000000,0.08660826,3.40765977,-0.37969989,-0.01345482,3.42877507,1.41141939,0.57739890,0.20254627,-0.28135619,0.00541947,0.05368738,1.56479776,3.70462584,-0.37273386,-0.01369803,3.72335482,0.28043142,1.37611368,0.00001997,33.49403381,4427.18847656,41.77635956,0.88994628
internalMesh,9309,0.08589433,0.01807342,0.00000000,0.08777519,3.35658956,-0.38656604,-0.00579088,3.37878084,1.34454215,0.57446855,0.19270001,-0.27754942,0.00310538,0.03910542,1.50117075,3.59802198,-0.43614995,-0.00782139,3.62436891,0.26879394,1.32464927,0.00002230,33.59343719,4380.47851562,41.84706497,0.88986677
internalMesh,9310,0.08709052,0.01810118,0.00000000,0.08895173,3.29832363,-0.38769791,-0.00196096,3.32103181,1.28410113,0.56976068,0.18739220,-0.26824903,0.00479024,0.02484780,1.44265616,3.49892354,-0.49560487,-0.01953611,3.53390312,0.26474825,1.28537527,0.00001813,33.69312668,4333.69384766,41.93924332,0.89006287
internalMesh,9311,0.08829601,0.01812914,0.00000000,0.09013795,3.23594618,-0.38354343,-0.00207898,3.25859737,1.22931504,0.55644679,0.18166374,-0.26350817,0.00867477,0.00913460,1.38688338,3.44332671,-0.48252100,0.00309210,3.47697210,0.26367113,1.24738385,0.00001772,33.79247284,4286.86914062,42.03627777,0.89229035
internalMesh,9312,0.08951087,0.01815733,0.00000000,0.09133392,3.17331147,-0.37859994,-0.00536107,3.19582105,1.18061841,0.54197907,0.17578070,-0.26527479,0.00898600,-0.00459780,1.33752477,3.37341547,-0.46070141,0.01873302,3.40478015,0.26583174,1.21502079,0.00001767,33.89227676,4240.03125000,42.15206528,0.89277261
internalMesh,9313,0.09073519,0.01818574,0.00000000,0.09253969,3.11210537,-0.37847516,-0.01188141,3.13505721,1.13953352,0.53793961,0.17096314,-0.26112777,0.00616370,-0.00655610,1.29823446,3.25775552,-0.49347210,-0.04985309,3.29529524,0.26851994,1.19273806,0.00001944,33.99218750,4193.11767578,42.28684998,0.89230227
internalMesh,9314,0.09196902,0.01821436,0.00000000,0.09375534,3.05374455,-0.38269874,-0.01730240,3.07767987,1.10291696,0.54575652,0.16656820,-0.25185704,0.00134525,-0.00576781,1.26707852,3.13907957,-0.53889591,-0.13566414,3.18788862,0.26503256,1.17265337,0.00001818,34.09020615,4146.18408203,42.41782379,0.89152730
internalMesh,9315,0.09321244,0.01824321,0.00000000,0.09498091,2.99813390,-0.38657954,-0.02146316,3.02303004,1.06565881,0.55561119,0.16155328,-0.24575871,-0.00160224,-0.00896754,1.23730040,3.09391928,-0.57401478,-0.19262078,3.15260720,0.26495689,1.15636853,0.00001558,34.18708420,4099.21923828,42.51464462,0.89099067
internalMesh,9316,0.09446552,0.01827229,0.00000000,0.09621648,2.94065380,-0.38655061,-0.02671921,2.96607161,1.03338706,0.55447894,0.15735903,-0.24015704,0.00360109,-0.01187535,1.20744646,3.08668113,-0.58254117,-0.23252265,3.14976525,0.26171231,1.13432485,0.00001504,34.28276443,4052.24291992,42.65110016,0.89005303
internalMesh,9317,0.09572836,0.01830159,0.00000000,0.09746213,2.87519073,-0.38161245,-0.02877142,2.90054774,1.01293385,0.53765488,0.15329918,-0.22793803,0.01425741,-0.01871350,1.17945647,3.02913547,-0.56409776,-0.20954254,3.08832908,0.25319436,1.10513831,0.00001740,34.37539291,4005.35034180,42.80338669,0.88378119
internalMesh,9318,0.09700100,0.01833111,0.00000000,0.09871790,2.80792356,-0.37325236,-0.02554452,2.83273792,0.98876339,0.51211005,0.14987500,-0.20817137,0.02730500,-0.04005138,1.14370334,2.99940968,-0.54724044,-0.13802747,3.05204558,0.24643165,1.07180588,0.00001854,34.46760178,3958.39038086,42.92924881,0.87434310
internalMesh,9319,0.09828355,0.01836087,0.00000000,0.09998389,2.72905731,-0.36726868,-0.02512782,2.75377417,0.99555308,0.48748505,0.13815342,-0.16624337,0.03553076,-0.06345926,1.13171566,2.90647960,-0.54388344,-0.06047110,2.95754790,0.24750343,1.05809924,0.00001767,34.55509949,3911.38012695,43.01619720,0.86491472
internalMesh,9320,0.09957606,0.01839086,0.00000000,0.10126014,2.65157175,-0.36254102,-0.02335468,2.67634344,1.01357865,0.46198255,0.12816824,-0.11061283,0.02849319,-0.07299612,1.12941229,2.73553634,-0.52527148,0.02068357,2.78558731,0.25172088,1.05358562,0.00001686,34.62908554,3864.40673828,43.10926056,0.85417533
internalMesh,9321,0.10087863,0.01842108,0.00000000,0.10254674,2.59365582,-0.35089341,-0.01895168,2.61735272,0.95607305,0.42864695,0.12795112,-0.08626822,0.02174913,-0.07815023,1.06217134,2.63460469,-0.49862537,0.04799005,2.68180394,0.23821540,0.99455095,0.00001866,34.68867493,3817.45703125,43.26940918,0.84729010
internalMesh,9322,0.10219132,0.01845154,0.00000000,0.10384375,2.54466176,-0.33885336,-0.02497243,2.56724524,0.88688213,0.39153153,0.13247092,-0.07833281,0.03380817,-0.06804697,0.98453784,2.59495425,-0.47069699,0.02624920,2.63742900,0.22618170,0.93162403,0.00001824,34.73698425,3770.51879883,43.47748566,0.84608322
internalMesh,9323,0.10351422,0.01848223,0.00000000,0.10515125,2.49947453,-0.33515108,-0.03861606,2.52214003,0.84055042,0.35981560,0.13576718,-0.06271942,0.05283983,-0.03789521,0.92875552,2.54693127,-0.44491348,-0.01262426,2.58553028,0.22470017,0.89276674,0.00001894,34.77791977,3723.69897461,43.64976120,0.84866470
internalMesh,9324,0.10484740,0.01851316,0.00000000,0.10646931,2.45533061,-0.33585310,-0.04170896,2.47854495,0.82920533,0.34363496,0.15275559,-0.06052439,0.06628443,-0.02416277,0.91522753,2.48391080,-0.40449077,-0.05299097,2.51718760,0.21432565,0.87712362,0.00001858,34.82127762,3676.66821289,43.79246521,0.85253090
internalMesh,9325,0.10619095,0.01854434,0.00000000,0.10779800,2.39174128,-0.32733479,-0.03168801,2.41424489,0.84779793,0.32814568,0.15948744,-0.06648917,0.06195051,-0.02075260,0.92766726,2.44625998,-0.34307936,-0.05746160,2.47086883,0.20143852,0.86915402,0.00001908,34.86575699,3629.55004883,44.00426102,0.85759366
internalMesh,9326,0.10754494,0.01857575,0.00000000,0.10913740,2.30096197,-0.30655059,-0.01341621,2.32133126,0.87135518,0.30009526,0.15267538,-0.05421576,0.04583574,-0.01379523,0.93694043,2.30423355,-0.31846133,-0.07369116,2.32730317,0.19685672,0.85891967,0.00001947,34.90174103,3582.62353516,44.24003983,0.86059678
internalMesh,9327,0.10890946,0.01860741,0.00000000,0.11048758,2.20280433,-0.28376740,0.00145257,2.22100711,0.89625782,0.27019843,0.15315095,-0.01847514,0.03331987,-0.00237092,0.94931430,2.13767600,-0.32639372,-0.09335038,2.16446424,0.17697625,0.83677988,0.00001690,34.92819977,3535.61669922,44.33295822,0.85846025
internalMesh,9328,0.11028459,0.01863931,0.00000000,0.11184862,2.11100531,-0.25770739,0.01641606,2.12674069,0.93662781,0.23441900,0.15215912,0.00278888,0.02461787,0.00131443,0.97774833,2.08194590,-0.33968413,-0.01233766,2.10951090,0.16339853,0.82500147,0.00001350,34.94209671,3488.51904297,44.29986954,0.85603923
internalMesh,9329,0.11167040,0.01867147,0.00000000,0.11322059,2.01902127,-0.23130308,0.02347121,2.03236294,1.03506339,0.20185076,0.14329603,-0.00086160,0.01533386,-0.00710154,1.06438720,2.02607322,-0.31720269,0.10178021,2.05327773,0.16865849,0.85876355,0.00001413,34.95487976,3441.23803711,44.33249664,0.85442829
internalMesh,9330,0.11306700,0.01870387,0.00000000,0.11460358,1.94466269,-0.21032903,0.02030484,1.95610929,1.09195411,0.17836140,0.13692427,-0.01045994,0.00314923,-0.00242382,1.11492157,1.89606440,-0.25418803,0.12663326,1.91721356,0.16791473,0.87153468,0.00001470,34.97074509,3393.70361328,44.43387222,0.85065335
internalMesh,9331,0.11447445,0.01873653,0.00000000,0.11599766,1.88380575,-0.19947961,0.00314157,1.89434052,1.12835383,0.15477546,0.12775694,-0.00015336,0.00372154,0.03087079,1.14648438,1.70038819,-0.21909185,0.08574260,1.71658766,0.16204624,0.86748945,0.00001487,34.98094559,3346.27124023,44.48486710,0.84443039
internalMesh,9332,0.11589285,0.01876944,0.00000000,0.11740291,1.81346893,-0.19711016,-0.00736210,1.82416451,1.23869491,0.13859540,0.11481684,0.02601373,0.01165991,0.04154427,1.25271511,1.52429950,-0.26605025,0.03166513,1.54766738,0.14351873,0.88957229,0.00001417,34.97540283,3298.77905273,44.51832581,0.83908749
internalMesh,9333,0.11732227,0.01880260,0.00000000,0.11881941,1.77434146,-0.20739396,0.00839123,1.78644073,1.21211386,0.13143790,0.10604353,0.06741818,0.01782702,0.00307052,1.22581136,1.44838846,-0.31961212,0.07581797,1.48516977,0.12378178,0.84857940,0.00001384,34.96161652,3251.33300781,44.57418060,0.83673108
internalMesh,9334,0.11876281,0.01883602,0.00000000,0.12024724,1.71215320,-0.20682637,0.01997570,1.72471583,1.24657834,0.12400660,0.10911576,0.10820990,0.02024737,-0.00797748,1.26230919,1.41610157,-0.31337997,0.09749165,1.45363522,0.11255561,0.85240601,0.00001394,34.94041061,3203.94824219,44.62277603,0.83296245
internalMesh,9335,0.12021454,0.01886971,0.00000000,0.12168649,1.65212059,-0.17966534,0.01788958,1.66195726,1.27812123,0.11753202,0.09824178,0.10573427,0.02062622,-0.01064913,1.29181182,1.39459360,-0.28726479,0.04039513,1.42444515,0.10204866,0.84899622,0.00001195,34.90495300,3156.58666992,44.61711502,0.82979709
internalMesh,9336,0.12167757,0.01890365,0.00000000,0.12313724,1.60839784,-0.15023057,0.01630351,1.61548090,1.27066302,0.10558176,0.09074141,0.08011303,0.01508098,-0.01861809,1.28099895,1.36904025,-0.25390014,0.00215577,1.39238679,0.10332742,0.83682059,0.00001070,34.86420441,3109.19775391,44.59127426,0.82759899
internalMesh,9337,0.12315197,0.01893786,0.00000000,0.12459955,1.57220101,-0.11471952,0.01161200,1.57642365,1.22584105,0.08598152,0.08269306,0.03944271,0.00752883,-0.01200844,1.23234487,1.30610085,-0.21451427,-0.01236317,1.32365727,0.10785864,0.80511639,0.00001053,34.83206940,3061.73974609,44.59898758,0.82577103
internalMesh,9338,0.12463782,0.01897233,0.00000000,0.12607354,1.54114962,-0.08843736,-0.01091663,1.54372358,1.17414510,0.07911913,0.07446360,0.01018555,-0.00578879,0.02342874,1.17945218,1.20900106,-0.20954011,-0.04303008,1.22777939,0.10640542,0.77026938,0.00001013,34.80559921,3014.22290039,44.61098099,0.82436562
internalMesh,9339,0.12613524,0.01900708,0.00000000,0.12755927,1.49882233,-0.07960649,-0.02227386,1.50110018,1.18584132,0.08700098,0.06963516,0.00782730,-0.01296525,0.04167454,1.19189095,1.09513783,-0.22223833,-0.03162276,1.11790729,0.09728923,0.76852804,0.00000964,34.78226089,2966.72338867,44.58787918,0.82187140
internalMesh,9340,0.12764429,0.01904209,0.00000000,0.12905683,1.46285808,-0.06728862,-0.01586271,1.46449077,1.21321428,0.09105137,0.06199904,0.00438161,-0.01159158,0.03813498,1.21886456,1.03236818,-0.21275868,0.01019392,1.05411303,0.08689194,0.77002425,0.00000942,34.76509857,2919.11938477,44.55372620,0.81687707
internalMesh,9341,0.12916508,0.01907737,0.00000000,0.13056632,1.43372035,-0.05618163,-0.01052627,1.43485928,1.26208496,0.09609755,0.05349436,0.00955804,-0.01127360,0.03394373,1.26740897,0.94128668,-0.18174505,0.00326293,0.95867747,0.07494523,0.78078359,0.00000873,34.74769592,2871.42700195,44.48934555,0.81527179
internalMesh,9342,0.13069769,0.01911293,0.00000000,0.13208781,1.40936911,-0.05421355,-0.01938727,1.41054463,1.30960691,0.10832392,0.05253015,0.02678140,-0.01042822,0.04449605,1.31619513,0.88594800,-0.14642856,-0.02903782,0.89843661,0.06915290,0.80438342,0.00000934,34.71747208,2823.79736328,44.39734650,0.81428057
internalMesh,9343,0.13224222,0.01914877,0.00000000,0.13362140,1.38252842,-0.04707209,-0.02164714,1.38349891,1.37701011,0.12993890,0.05667083,0.04437440,-0.01433400,0.05326809,1.38609684,0.88282013,-0.10181955,-0.02538831,0.88903499,0.07217654,0.85398644,0.00000822,34.67207336,2776.19604492,44.30059433,0.81274986
internalMesh,9344,0.13379875,0.01918488,0.00000000,0.13516717,1.35041690,-0.04012949,-0.01122877,1.35105968,1.46267235,0.14750181,0.05680163,0.06222201,-0.01150639,0.05029655,1.47340667,0.87754363,-0.04292368,-0.00146901,0.87859398,0.07810982,0.91159775,0.00000743,34.61076355,2728.42163086,44.21609116,0.81317598
internalMesh,9345,0.13536739,0.01922128,0.00000000,0.13672522,1.31885779,-0.05493519,0.00349540,1.32000601,1.56754613,0.15641616,0.05710298,0.10510442,-0.00766151,0.05038312,1.58068717,0.84950924,-0.01145554,0.00914959,0.84963572,0.07649825,0.96703092,0.00000660,34.54610443,2680.68750000,44.18065643,0.81222713
internalMesh,9346,0.13694822,0.01925795,0.00000000,0.13829564,1.30100739,-0.07978837,0.00278051,1.30345464,1.66033852,0.18283162,0.05615990,0.17567666,0.00020807,0.06497923,1.68178177,0.80663717,-0.03562224,-0.02405946,0.80778176,0.06982701,1.01949203,0.00000835,34.49126053,2633.19921875,44.18479538,0.81029522
internalMesh,9347,0.13854134,0.01929492,0.00000000,0.13987851,1.27397227,-0.10316108,-0.01220447,1.27820051,1.77758276,0.20503660,0.05355576,0.22833608,-0.00178398,0.07202686,1.80611110,0.76610595,-0.12621005,-0.06661996,0.77928525,0.06005068,1.07813833,0.00000986,34.44445801,2585.90161133,44.20592499,0.80419326
internalMesh,9348,0.14014684,0.01933217,0.00000000,0.14147392,1.23065567,-0.11700234,0.00679116,1.23622370,1.87556803,0.19924007,0.05075840,0.24268660,-0.00116690,0.04509350,1.90288198,0.71996087,-0.17079996,-0.03283427,0.74067158,0.05578364,1.11856689,0.00000849,34.40025711,2538.90454102,44.20529556,0.79591626
internalMesh,9349,0.14149413,0.01952979,0.00000000,0.14283557,1.17411554,-0.11858369,0.02229788,1.18029940,1.98645961,0.18370210,0.04843955,0.24689136,0.00724308,0.03267291,2.01101708,0.60959494,-0.18561186,-0.01861938,0.63749856,0.05860809,1.16790870,0.00000813,34.35736465,2492.10522461,44.15758133,0.79254210
internalMesh,9350,0.14366822,0.01958023,0.00000000,0.14499636,1.13375223,-0.11363337,0.01945006,1.13959861,2.06906056,0.15496452,0.04715821,0.24005982,0.00748642,0.03315260,2.08950543,0.52873766,-0.18230715,-0.01791829,0.55957168,0.05896300,1.19455471,0.00000722,34.31833267,2445.22387695,44.08391190,0.79233241
internalMesh,9351,0.14503866,0.01944567,0.00000000,0.14633641,1.13193834,-0.09493081,0.01729043,1.13604367,2.06287622,0.13227195,0.04358947,0.20235544,0.00424981,0.02983105,2.07766938,0.47053877,-0.16673030,0.00237979,0.49921077,0.05971204,1.17908068,0.00000737,34.29268265,2398.48144531,44.02677536,0.79221249
internalMesh,9352,0.14669468,0.01948409,0.00000000,0.14798297,1.13482511,-0.06297318,0.01850095,1.13672161,2.05606008,0.13642941,0.04529146,0.15933600,0.00323802,0.02494523,2.06738186,0.44499403,-0.11531690,0.00636906,0.45973715,0.05731705,1.17620741,0.00000667,34.28623581,2352.00024414,43.99078751,0.78987342
