Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_average,k_r_average,k_total_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average
internalMesh,10435,0.151740,0.023724,0.000000,0.153584,3.014418,0.001388,0.001413,3.014419,10.114613,0.207175,0.000385,0.136504,-0.000409,-0.006162,10.117657,3.276138,0.134456,0.006566,3.278902,0.265544,5.161086,5.426630,0.000004,14.705517,1028694.250000,3.837699,0.928449
internalMesh,10436,0.153449,0.023732,0.000000,0.155273,2.992756,-0.014214,0.002021,2.992790,10.198490,0.208656,0.000379,0.162599,-0.000639,-0.007104,10.201922,3.234302,0.127476,0.007175,3.236821,0.278903,5.203763,5.482666,0.000006,14.781717,1006470.187500,4.620878,0.928723
internalMesh,10437,0.155170,0.023741,0.000000,0.156976,2.963212,-0.029871,0.002507,2.963364,10.318653,0.216920,0.000378,0.176646,-0.000876,-0.008178,10.322448,3.179917,0.019760,0.007136,3.179986,0.308845,5.267975,5.576820,0.000007,14.873064,984320.687500,5.048694,0.928774
internalMesh,10438,0.156905,0.023750,0.000000,0.158692,2.923409,-0.037277,0.002787,2.923648,10.446361,0.215019,0.000369,0.193107,-0.000624,-0.010092,10.450362,3.006356,-0.127372,0.005877,3.009059,0.305294,5.330875,5.636169,0.000008,14.971951,962248.375000,5.070075,0.929133
internalMesh,10439,0.158653,0.023759,0.000000,0.160422,2.875075,-0.032892,0.002925,2.875265,10.573124,0.201928,0.000368,0.213507,-0.000048,-0.012327,10.577214,2.808257,-0.182885,0.002843,2.814208,0.253168,5.387710,5.640879,0.000006,15.059742,940257.812500,4.459308,0.929474
internalMesh,10440,0.160415,0.023768,0.000000,0.162166,2.830917,-0.025897,0.003033,2.831037,10.689571,0.191938,0.000385,0.227326,0.000248,-0.014381,10.693721,2.758397,-0.121091,-0.000493,2.761053,0.252554,5.440946,5.693501,0.000006,15.129676,918351.875000,3.371442,0.928937
internalMesh,10441,0.162190,0.023778,0.000000,0.163924,2.796140,-0.024865,0.002998,2.796252,10.753835,0.185432,0.000385,0.237463,0.000025,-0.016175,10.758066,2.731604,-0.077412,-0.002950,2.732702,0.264910,5.469826,5.734736,0.000005,15.200608,896536.000000,2.562371,0.926308
internalMesh,10442,0.163980,0.023787,0.000000,0.165696,2.766526,-0.032422,0.002646,2.766717,10.798569,0.191713,0.000365,0.226745,-0.000039,-0.017956,10.802666,2.717032,-0.087906,-0.004864,2.718458,0.257983,5.495323,5.753306,0.000005,15.327280,874814.125000,2.442987,0.918852
internalMesh,10443,0.165783,0.023796,0.000000,0.167482,2.734050,-0.038872,0.002195,2.734327,10.780007,0.214071,0.000378,0.201848,0.000727,-0.019728,10.784039,2.671689,-0.078013,-0.005631,2.672834,0.262714,5.497228,5.759942,0.000005,15.552984,853192.812500,3.078508,0.910886
internalMesh,10444,0.167600,0.023806,0.000000,0.169283,2.691921,-0.034070,0.002013,2.692137,10.679983,0.212621,0.000381,0.202469,0.000888,-0.019920,10.684036,2.476851,-0.072970,-0.003552,2.477929,0.273480,5.446493,5.719973,0.000005,15.825027,831678.375000,4.046444,0.904247
internalMesh,10445,0.169432,0.023815,0.000000,0.171097,2.650714,-0.021051,0.001934,2.650798,10.525335,0.191517,0.000377,0.185407,0.000560,-0.019647,10.528728,2.287099,-0.050420,-0.001007,2.287655,0.222777,5.358615,5.581392,0.000004,16.064486,810275.625000,4.935661,0.900036
internalMesh,10446,0.171278,0.023825,0.000000,0.172927,2.624395,-0.006449,0.001620,2.624403,10.268633,0.170381,0.000386,0.130298,0.000473,-0.018268,10.270889,2.273430,0.009238,-0.000677,2.273449,0.197511,5.219700,5.417212,0.000004,16.276567,788992.250000,5.722494,0.897490
internalMesh,10447,0.173138,0.023834,0.000000,0.174770,2.614994,0.007379,0.001119,2.615004,9.928128,0.156834,0.000386,0.072257,0.000524,-0.015407,9.929642,2.261859,0.001853,-0.001947,2.261860,0.237973,5.042675,5.280648,0.000007,16.491354,767830.812500,6.299562,0.896273
internalMesh,10448,0.175012,0.023844,0.000000,0.176629,2.619728,0.018750,0.000616,2.619795,9.508775,0.149173,0.000377,0.023424,0.000526,-0.012101,9.509981,2.170707,-0.070863,-0.002972,2.171866,0.287429,4.829163,5.116591,0.000008,16.726435,746798.375000,6.693412,0.895953
internalMesh,10449,0.176901,0.023854,0.000000,0.178502,2.636196,0.027840,0.000226,2.636343,9.045361,0.143789,0.000357,-0.013187,0.000515,-0.008863,9.046517,2.026792,-0.104072,-0.002475,2.029463,0.273750,4.594753,4.868503,0.000007,16.980738,725898.812500,6.769935,0.895897
internalMesh,10450,0.178805,0.023863,0.000000,0.180390,2.664127,0.034575,-0.000050,2.664352,8.549170,0.139248,0.000329,-0.038286,0.000506,-0.006044,8.550392,1.968544,-0.046770,-0.001766,1.969100,0.283465,4.344374,4.627839,0.000006,17.247154,705142.375000,6.637012,0.894829
internalMesh,10451,0.180723,0.023873,0.000000,0.182293,2.701324,0.038977,-0.000272,2.701605,8.043841,0.135087,0.000301,-0.053330,0.000499,-0.003782,8.045154,1.830113,0.003143,-0.001612,1.830117,0.313770,4.089614,4.403384,0.000005,17.515602,684533.437500,6.441654,0.892900
internalMesh,10452,0.182657,0.023883,0.000000,0.184212,2.745874,0.041275,-0.000477,2.746184,7.545002,0.130917,0.000274,-0.059649,0.000477,-0.002035,7.546373,1.672930,0.006979,-0.001746,1.672945,0.320596,3.838097,4.158693,0.000006,17.773655,664081.687500,6.337588,0.893268
internalMesh,10453,0.184605,0.023893,0.000000,0.186145,2.795030,0.042096,-0.000660,2.795347,7.070309,0.126747,0.000254,-0.057231,0.000440,-0.000803,7.071677,1.555982,0.018455,-0.001054,1.556092,0.304985,3.598655,3.903640,0.000004,18.012194,643794.250000,6.630258,0.895675
internalMesh,10454,0.186569,0.023904,0.000000,0.188094,2.845834,0.041126,-0.000805,2.846131,6.632512,0.121617,0.000240,-0.046945,0.000402,-0.000043,6.633793,1.584312,0.061024,0.000797,1.585487,0.296842,3.377184,3.674026,0.000005,18.224583,623680.000000,7.296259,0.896634
internalMesh,10455,0.188548,0.023914,0.000000,0.190058,2.896281,0.038944,-0.000902,2.896543,6.237334,0.115281,0.000230,-0.032598,0.000378,0.000326,6.238485,1.703903,0.084116,0.002264,1.705979,0.291383,3.176422,3.467805,0.000005,18.410570,603746.125000,8.206292,0.896934
internalMesh,10456,0.190542,0.023924,0.000000,0.192038,2.944085,0.033728,-0.000962,2.944279,5.899573,0.108124,0.000221,-0.016211,0.000370,0.000451,5.900587,1.769611,0.079035,0.001924,1.771376,0.269116,3.003959,3.273075,0.000004,18.567699,584003.312500,9.119605,0.897024
internalMesh,10457,0.192552,0.023934,0.000000,0.194034,2.985494,0.028105,-0.001015,2.985627,5.621384,0.100951,0.000213,0.000950,0.000356,0.000524,5.622290,1.849632,0.080307,0.002183,1.851375,0.245791,2.861274,3.107065,0.000003,18.696594,564462.750000,9.849649,0.896960
internalMesh,10458,0.194577,0.023945,0.000000,0.196045,3.022777,0.017825,-0.001087,3.022829,5.400102,0.093156,0.000205,0.011263,0.000332,0.000650,5.400918,1.956211,0.073242,0.003932,1.957586,0.235079,2.746732,2.981811,0.000004,18.801258,545137.875000,10.482229,0.896482
internalMesh,10459,0.196619,0.023955,0.000000,0.198073,3.045688,0.011973,-0.001174,3.045712,5.204751,0.085636,0.000198,0.018547,0.000281,0.000853,5.205489,2.057292,0.065681,0.005118,2.058346,0.230665,2.645293,2.875958,0.000004,18.893440,526047.250000,11.050755,0.895675
internalMesh,10460,0.198676,0.023966,0.000000,0.200116,3.072647,-0.006612,-0.001258,3.072654,5.043627,0.078135,0.000192,0.008889,0.000212,0.001062,5.044240,2.163518,0.048734,0.003601,2.164069,0.227903,2.560977,2.788880,0.000005,18.983095,507213.218750,11.506542,0.893363
internalMesh,10461,0.200749,0.023977,0.000000,0.202175,3.060435,-0.007385,-0.001326,3.060444,4.857405,0.071784,0.000187,0.012714,0.000139,0.001214,4.857952,2.189758,0.018990,-0.000523,2.189840,0.218792,2.464687,2.683480,0.000005,19.074459,488670.468750,11.808340,0.890491
internalMesh,10462,0.202838,0.023988,0.000000,0.204251,3.089207,-0.053085,-0.001381,3.089663,4.718031,0.063092,0.000182,-0.033565,0.000015,0.001279,4.718573,2.184406,-0.044402,-0.004286,2.184862,0.209288,2.390652,2.599941,0.000004,19.196461,470473.281250,11.931253,0.886181
internalMesh,10463,0.204943,0.023998,0.000000,0.206344,3.001551,-0.032788,-0.001417,3.001730,4.429185,0.054271,0.000179,-0.037859,-0.000031,0.001315,4.429680,2.049218,-0.036138,-0.005916,2.049545,0.201844,2.241818,2.443662,0.000003,19.291300,452721.500000,11.859944,0.872928
internalMesh,10464,0.000264,0.023625,0.000000,0.023626,10.117600,-0.055895,-0.000659,10.117755,0.053608,0.001647,0.000011,0.006982,0.000004,0.000098,0.054086,10.124431,-0.052002,0.000189,10.124564,0.000414,0.027633,0.028048,0.000000,5.691177,4366130.500000,-6.422805,1.000000
internalMesh,10465,0.000795,0.023627,0.000000,0.023640,10.119766,-0.056365,-0.000667,10.119924,0.059008,0.001711,0.000012,0.007532,-0.000010,0.000088,0.059511,10.128078,-0.051814,0.000178,10.128210,0.000470,0.030365,0.030835,0.000000,5.627027,4341471.500000,-6.458766,1.000000
internalMesh,10466,0.001329,0.023629,0.000000,0.023666,10.121935,-0.056885,-0.000682,10.122095,0.064873,0.001805,0.000012,0.008129,-0.000013,0.000095,0.065406,10.131900,-0.051729,0.000168,10.132031,0.000527,0.033345,0.033873,0.000000,5.562398,4316861.500000,-6.495040,1.000000
internalMesh,10467,0.001868,0.023631,0.000000,0.023704,10.124104,-0.057454,-0.000697,10.124267,0.071245,0.001923,0.000012,0.008778,-0.000007,0.000103,0.071810,10.135906,-0.051752,0.000157,10.136039,0.000588,0.036591,0.037179,0.000000,5.496982,4292305.500000,-6.531949,1.000000
internalMesh,10468,0.002411,0.023633,0.000000,0.023755,10.126273,-0.058062,-0.000713,10.126440,0.078176,0.002067,0.000015,0.009481,0.000005,0.000110,0.078776,10.140063,-0.051875,0.000146,10.140196,0.000655,0.040129,0.040784,0.000000,5.430758,4267815.000000,-6.569661,1.000000
internalMesh,10469,0.002958,0.023635,0.000000,0.023819,10.128436,-0.058701,-0.000729,10.128606,0.085721,0.002234,0.000020,0.010238,0.000021,0.000116,0.086359,10.144389,-0.052082,0.000135,10.144523,0.000731,0.043987,0.044718,0.000000,5.363907,4243383.500000,-6.608099,1.000000
internalMesh,10470,0.003509,0.023637,0.000000,0.023896,10.130546,-0.059366,-0.000746,10.130719,0.093945,0.002418,0.000024,0.011039,0.000039,0.000126,0.094623,10.148806,-0.052357,0.000122,10.148941,0.000814,0.048194,0.049008,0.000000,5.296614,4219023.000000,-6.647121,1.000000
internalMesh,10471,0.004065,0.023639,0.000000,0.023986,10.132607,-0.060064,-0.000765,10.132786,0.102903,0.002619,0.000027,0.011883,0.000054,0.000139,0.103620,10.153319,-0.052679,0.000110,10.153456,0.000904,0.052775,0.053678,0.000000,5.228988,4194732.500000,-6.686802,1.000000
internalMesh,10472,0.004625,0.023641,0.000000,0.024089,10.134615,-0.060804,-0.000784,10.134797,0.112609,0.002834,0.000029,0.012763,0.000065,0.000156,0.113365,10.157927,-0.053026,0.000096,10.158065,0.001000,0.057736,0.058736,0.000000,5.160966,4170510.750000,-6.726817,1.000000
internalMesh,10473,0.005189,0.023643,0.000000,0.024206,10.136567,-0.061591,-0.000805,10.136754,0.123094,0.003061,0.000030,0.013671,0.000072,0.000176,0.123889,10.162624,-0.053377,0.000082,10.162765,0.001104,0.063093,0.064196,0.000000,5.092515,4146367.250000,-6.767601,1.000000
internalMesh,10474,0.005758,0.023645,0.000000,0.024336,10.138453,-0.062433,-0.000826,10.138645,0.134389,0.003299,0.000031,0.014599,0.000076,0.000200,0.135220,10.167411,-0.053719,0.000067,10.167553,0.001220,0.068859,0.070080,0.000000,5.023629,4122305.250000,-6.808912,1.000000
internalMesh,10475,0.006331,0.023647,0.000000,0.024480,10.140296,-0.063334,-0.000849,10.140493,0.146502,0.003540,0.000031,0.015536,0.000079,0.000225,0.147367,10.172292,-0.054052,0.000051,10.172436,0.001346,0.075037,0.076383,0.000000,4.954290,4098332.250000,-6.850783,1.000000
internalMesh,10476,0.006909,0.023649,0.000000,0.024637,10.142065,-0.064300,-0.000871,10.142269,0.159467,0.003783,0.000030,0.016473,0.000081,0.000252,0.160360,10.177293,-0.054385,0.000033,10.177438,0.001479,0.081640,0.083119,0.000000,4.884527,4074443.750000,-6.893185,1.000000
internalMesh,10477,0.007491,0.023651,0.000000,0.024809,10.143763,-0.065341,-0.000895,10.143973,0.173333,0.004027,0.000030,0.017407,0.000083,0.000281,0.174251,10.182401,-0.054734,0.000013,10.182548,0.001618,0.088695,0.090313,0.000000,4.814415,4050639.000000,-6.936015,1.000000
internalMesh,10478,0.008078,0.023653,0.000000,0.024994,10.145387,-0.066468,-0.000919,10.145604,0.188150,0.004272,0.000030,0.018336,0.000083,0.000312,0.189090,10.187640,-0.055123,-0.000008,10.187789,0.001775,0.096226,0.098001,0.000000,4.744031,4026933.000000,-6.979357,1.000000
internalMesh,10479,0.008669,0.023655,0.000000,0.025194,10.146906,-0.067689,-0.000945,10.147132,0.203959,0.004520,0.000029,0.019250,0.000081,0.000346,0.204916,10.192971,-0.055582,-0.000033,10.193123,0.001949,0.104254,0.106202,0.000000,4.673431,4003315.750000,-7.022940,1.000000
internalMesh,10480,0.009265,0.023657,0.000000,0.025407,10.148332,-0.069019,-0.000971,10.148566,0.220790,0.004776,0.000026,0.020139,0.000075,0.000381,0.221758,10.198421,-0.056140,-0.000058,10.198576,0.002134,0.112796,0.114930,0.000000,4.602636,3979795.750000,-7.066855,1.000000
internalMesh,10481,0.009865,0.023660,0.000000,0.025634,10.149638,-0.070466,-0.000998,10.149883,0.238661,0.005046,0.000024,0.020979,0.000063,0.000414,0.239635,10.203938,-0.056830,-0.000085,10.204097,0.002319,0.121865,0.124184,0.000000,4.531708,3956375.500000,-7.111017,1.000000
internalMesh,10482,0.010470,0.023662,0.000000,0.025875,10.150838,-0.072047,-0.001025,10.151093,0.257606,0.005336,0.000021,0.021765,0.000051,0.000447,0.258579,10.209536,-0.057681,-0.000112,10.209699,0.002515,0.131481,0.133997,0.000000,4.460670,3933052.500000,-7.155382,1.000000
internalMesh,10483,0.011080,0.023664,0.000000,0.026129,10.151904,-0.073769,-0.001054,10.152172,0.277642,0.005638,0.000020,0.022456,0.000039,0.000480,0.278607,10.215217,-0.058722,-0.000140,10.215385,0.002731,0.141650,0.144381,0.000000,4.389590,3909832.500000,-7.200017,1.000000
internalMesh,10484,0.011694,0.023666,0.000000,0.026398,10.152823,-0.075647,-0.001083,10.153106,0.298775,0.005965,0.000020,0.023025,0.000028,0.000512,0.299721,10.220977,-0.059970,-0.000167,10.221152,0.002986,0.152380,0.155366,0.000000,4.318496,3886714.750000,-7.245034,1.000000
internalMesh,10485,0.012314,0.023668,0.000000,0.026680,10.153623,-0.077703,-0.001114,10.153920,0.320993,0.006322,0.000020,0.023454,0.000020,0.000543,0.321912,10.226792,-0.061431,-0.000191,10.226976,0.003238,0.163668,0.166906,0.000000,4.247390,3863700.250000,-7.290667,1.000000
internalMesh,10486,0.012938,0.023671,0.000000,0.026976,10.154284,-0.079961,-0.001147,10.154598,0.344279,0.006712,0.000021,0.023716,0.000016,0.000573,0.345160,10.232731,-0.063105,-0.000208,10.232925,0.003501,0.175506,0.179007,0.000000,4.176298,3840793.000000,-7.337090,1.000000
internalMesh,10487,0.013567,0.023673,0.000000,0.027285,10.154788,-0.082447,-0.001184,10.155123,0.368645,0.007148,0.000021,0.023784,0.000017,0.000599,0.369481,10.238794,-0.064967,-0.000220,10.239000,0.003797,0.187907,0.191704,0.000000,4.105272,3817987.750000,-7.384605,1.000000
internalMesh,10488,0.014201,0.023675,0.000000,0.027608,10.155121,-0.085198,-0.001223,10.155478,0.394086,0.007653,0.000021,0.023635,0.000023,0.000622,0.394869,10.245022,-0.066985,-0.000238,10.245241,0.004163,0.200880,0.205044,0.000000,4.034332,3795291.500000,-7.433501,1.000000
internalMesh,10489,0.014839,0.023678,0.000000,0.027943,10.155314,-0.088254,-0.001266,10.155698,0.420568,0.008263,0.000021,0.023239,0.000031,0.000639,0.421291,10.251438,-0.069109,-0.000269,10.251671,0.004512,0.214426,0.218938,0.000000,3.963375,3772700.750000,-7.484063,1.000000
internalMesh,10490,0.015483,0.023680,0.000000,0.028293,10.155337,-0.091652,-0.001309,10.155751,0.448051,0.009012,0.000022,0.022553,0.000038,0.000652,0.448709,10.258020,-0.071306,-0.000318,10.258268,0.004885,0.228542,0.233427,0.000000,3.892254,3750219.750000,-7.536382,1.000000
internalMesh,10491,0.016132,0.023682,0.000000,0.028655,10.155246,-0.095428,-0.001353,10.155694,0.476518,0.009939,0.000023,0.021513,0.000045,0.000665,0.477107,10.264779,-0.073557,-0.000385,10.265042,0.005351,0.243240,0.248591,0.000000,3.820648,3727835.500000,-7.590458,1.000000
internalMesh,10492,0.016786,0.023685,0.000000,0.029030,10.155033,-0.099621,-0.001395,10.155521,0.505952,0.011092,0.000024,0.020046,0.000051,0.000680,0.506471,10.271686,-0.075752,-0.000464,10.271965,0.005819,0.258534,0.264353,0.000000,3.748123,3705560.250000,-7.646165,1.000000
internalMesh,10493,0.017445,0.023687,0.000000,0.029418,10.154782,-0.104278,-0.001433,10.155318,0.536361,0.012523,0.000025,0.018089,0.000057,0.000701,0.536812,10.278769,-0.077879,-0.000542,10.279064,0.006282,0.274454,0.280736,0.000000,3.674030,3683386.500000,-7.703988,1.000000
internalMesh,10494,0.018109,0.023689,0.000000,0.029818,10.154524,-0.109430,-0.001467,10.155113,0.567745,0.014293,0.000025,0.015532,0.000060,0.000727,0.568138,10.285982,-0.079912,-0.000603,10.286293,0.006868,0.291031,0.297899,0.000000,3.597441,3661309.500000,-7.763801,1.000000
internalMesh,10495,0.018778,0.023692,0.000000,0.030231,10.154360,-0.115114,-0.001495,10.155012,0.600148,0.016481,0.000024,0.012282,0.000062,0.000758,0.600501,10.293286,-0.081700,-0.000632,10.293611,0.007462,0.308327,0.315789,0.000000,3.517108,3639327.500000,-7.825520,1.000000
internalMesh,10496,0.019452,0.023694,0.000000,0.030656,10.154400,-0.121341,-0.001517,10.155125,0.633715,0.019184,0.000024,0.008172,0.000061,0.000791,0.634059,10.300619,-0.083103,-0.000625,10.300955,0.008063,0.326461,0.334524,0.000000,3.431581,3617440.000000,-7.888875,1.000000
internalMesh,10497,0.020132,0.023697,0.000000,0.031094,10.154781,-0.128080,-0.001532,10.155589,0.668644,0.022503,0.000023,0.002979,0.000057,0.000824,0.669029,10.307801,-0.084280,-0.000585,10.308146,0.008744,0.345585,0.354329,0.000000,3.338952,3595641.500000,-7.952402,1.000000
internalMesh,10498,0.020817,0.023699,0.000000,0.031543,10.155634,-0.135222,-0.001538,10.156534,0.705237,0.026513,0.000023,-0.003527,0.000049,0.000856,0.705744,10.314790,-0.085598,-0.000524,10.315145,0.009473,0.365886,0.375359,0.000000,3.236999,3573931.250000,-8.015527,1.000000
internalMesh,10499,0.021507,0.023702,0.000000,0.032005,10.157087,-0.142540,-0.001533,10.158088,0.743953,0.031218,0.000024,-0.011526,0.000037,0.000891,0.744697,10.321668,-0.087446,-0.000456,10.322038,0.010142,0.387597,0.397739,0.000000,3.123534,3552310.500000,-8.079059,1.000000
internalMesh,10500,0.022203,0.023704,0.000000,0.032478,10.159206,-0.149676,-0.001513,10.160309,0.785332,0.036525,0.000024,-0.021069,0.000020,0.000933,0.786464,10.328688,-0.090096,-0.000396,10.329081,0.010852,0.410940,0.421793,0.000000,2.996792,3530768.750000,-8.145411,1.000000
internalMesh,10501,0.022904,0.023707,0.000000,0.032963,10.161972,-0.156151,-0.001474,10.163172,0.829946,0.042208,0.000025,-0.032032,-0.000005,0.000990,0.831637,10.336294,-0.093586,-0.000354,10.336718,0.011679,0.436090,0.447769,0.000000,2.856205,3509305.500000,-8.219020,1.000000
internalMesh,10502,0.023610,0.023709,0.000000,0.033460,10.165095,-0.161459,-0.001415,10.166378,0.878151,0.047909,0.000026,-0.044106,-0.000038,0.001070,0.880563,10.345021,-0.097354,-0.000326,10.345479,0.012646,0.463043,0.475688,0.000000,2.703273,3487917.250000,-8.305460,1.000000
internalMesh,10503,0.024322,0.023712,0.000000,0.033968,10.168130,-0.165136,-0.001338,10.169471,0.930051,0.053087,0.000027,-0.056762,-0.000082,0.001176,0.933293,10.354996,-0.100628,-0.000308,10.355485,0.013570,0.491582,0.505152,0.000000,2.541953,3466604.250000,-8.407378,0.999999
internalMesh,10504,0.025039,0.023715,0.000000,0.034487,10.170363,-0.166798,-0.001251,10.171731,0.985111,0.057007,0.000028,-0.069204,-0.000139,0.001312,0.989183,10.365936,-0.101432,-0.000286,10.366432,0.014568,0.521073,0.535641,0.000000,2.378697,3445359.000000,-8.522632,0.999995
internalMesh,10505,0.025763,0.023717,0.000000,0.035017,10.171002,-0.166419,-0.001168,10.172364,1.042360,0.059118,0.000030,-0.080690,-0.000204,0.001466,1.047150,10.376450,-0.099377,-0.000259,10.376925,0.015858,0.550754,0.566612,0.000000,2.222291,3424180.500000,-8.638392,0.999983
internalMesh,10506,0.026491,0.023720,0.000000,0.035559,10.169173,-0.164292,-0.001107,10.170501,1.100219,0.059207,0.000031,-0.090450,-0.000270,0.001621,1.105518,10.385254,-0.095508,-0.000236,10.385693,0.017006,0.579728,0.596734,0.000000,2.081873,3403058.250000,-8.739862,0.999950
internalMesh,10507,0.027226,0.023722,0.000000,0.036111,10.164332,-0.160976,-0.001084,10.165607,1.157371,0.057526,0.000033,-0.098038,-0.000327,0.001754,1.162941,10.391515,-0.091261,-0.000226,10.391915,0.018250,0.607465,0.625715,0.000000,1.965190,3381994.500000,-8.818715,0.999913
internalMesh,10508,0.027966,0.023725,0.000000,0.036674,10.156022,-0.157139,-0.001106,10.157238,1.212149,0.054600,0.000034,-0.103213,-0.000370,0.001845,1.217762,10.395416,-0.088202,-0.000235,10.395790,0.019295,0.633392,0.652687,0.000000,1.876573,3360985.500000,-8.872974,0.999853
internalMesh,10509,0.028711,0.023728,0.000000,0.037247,10.144340,-0.153510,-0.001170,10.145501,1.264035,0.051138,0.000036,-0.106321,-0.000400,0.001884,1.269530,10.397599,-0.087549,-0.000268,10.397967,0.020488,0.657604,0.678092,0.000000,1.817455,3340028.750000,-8.911287,0.999827
internalMesh,10510,0.029463,0.023731,0.000000,0.037831,10.129108,-0.150813,-0.001273,10.130231,1.311855,0.047903,0.000037,-0.107828,-0.000421,0.001873,1.317152,10.399463,-0.089033,-0.000316,10.399844,0.021456,0.679897,0.701353,0.000000,1.787128,3319117.000000,-8.949952,0.999775
internalMesh,10511,0.030221,0.023733,0.000000,0.038426,10.110691,-0.149814,-0.001402,10.111801,1.356353,0.045532,0.000039,-0.108711,-0.000438,0.001829,1.361466,10.401957,-0.092494,-0.000356,10.402368,0.022642,0.700962,0.723604,0.000000,1.783076,3298245.250000,-9.004207,0.999743
internalMesh,10512,0.030984,0.023736,0.000000,0.039031,10.088955,-0.151531,-0.001534,10.090093,1.397114,0.044787,0.000041,-0.109692,-0.000450,0.001786,1.402130,10.405725,-0.094807,-0.000369,10.406157,0.023895,0.720971,0.744866,0.000000,1.798727,3277416.500000,-9.083373,0.999674
internalMesh,10513,0.031753,0.023739,0.000000,0.039646,10.064966,-0.156842,-0.001624,10.066188,1.436868,0.046809,0.000043,-0.111365,-0.000465,0.001779,1.441939,10.409260,-0.094050,-0.000356,10.409685,0.025619,0.741860,0.767479,0.000000,1.820865,3256625.500000,-9.176171,0.999604
