Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,ddt0(U)_average_0,ddt0(U)_average_1,ddt0(U)_average_2,ddt0(U)_average_Magnitude,ddt0(kU)_average,ddt0(omegaU)_average,ddtCorrDdt0(U)_average_0,ddtCorrDdt0(U)_average_1,ddtCorrDdt0(U)_average_2,ddtCorrDdt0(U)_average_Magnitude,fK_average,kU_average,k_average,nut_average,omegaU_average,omega_average,p_average
internalMesh,9645,0.08589433,0.02204470,0.00000000,0.08867809,2.05347538,-0.24286668,-0.00000000,2.06778765,74.35904694,-17.37957191,-0.00000000,76.36306000,-31.84051895,-23667.80468750,74.35904694,-17.37957191,-0.00000000,76.36306000,0.19999994,1.17471147,5.87355375,0.00031404,3451.42260742,690.28491211,8.09427452
internalMesh,9646,0.08709052,0.02205576,0.00000000,0.08983994,1.90491652,-0.20661671,0.00000000,1.91608906,75.44795227,-38.79553986,0.00000000,84.83800507,-24.82348824,-10155.66796875,75.44795227,-38.79553986,0.00000000,84.83800507,0.19999994,1.16366577,5.81832933,0.00031636,3396.50585938,679.30102539,8.06272507
internalMesh,9647,0.08829601,0.02206691,0.00000000,0.09101172,1.76437426,-0.16301778,0.00000000,1.77188921,71.55114746,-51.72070694,0.00000000,88.28702545,-11.00909805,8613.28515625,71.55114746,-51.72070694,0.00000000,88.28702545,0.19999994,1.15199864,5.75999355,0.00031884,3344.69531250,668.93920898,8.07711697
internalMesh,9648,0.08951087,0.02207814,0.00000000,0.09219350,1.63425958,-0.11820651,-0.00000000,1.63852894,60.55724335,-50.36319733,-0.00000000,78.76313782,6.22390461,33410.78125000,60.55724335,-50.36319733,-0.00000000,78.76313782,0.19999994,1.13602269,5.68011570,0.00032039,3290.50878906,658.10192871,8.13811302
internalMesh,9649,0.09073519,0.02208946,0.00000000,0.09338532,1.51853013,-0.08093964,0.00000000,1.52068567,39.13864899,-30.70901680,0.00000000,49.74814224,24.10674095,49695.34765625,39.13864899,-30.70901680,0.00000000,49.74814224,0.19999994,1.11382329,5.56911659,0.00032101,3231.43359375,646.28692627,8.24177074
internalMesh,9650,0.09196902,0.02210087,0.00000000,0.09458725,1.42072022,-0.06150026,0.00000000,1.42205071,16.99576759,7.08004951,0.00000000,18.41149712,38.63535309,57601.24218750,16.99576759,7.08004951,0.00000000,18.41149712,0.19999994,1.08410764,5.42054033,0.00032004,3168.48754883,633.69757080,8.36032677
internalMesh,9651,0.09321244,0.02211237,0.00000000,0.09579935,1.33898115,-0.06633809,-0.00000000,1.34062350,8.20366478,47.30895233,-0.00000000,48.01496887,42.90435791,49959.68359375,8.20366478,47.30895233,-0.00000000,48.01496887,0.19999994,1.04918468,5.24592447,0.00031814,3103.41674805,620.68328857,8.47233772
internalMesh,9652,0.09446552,0.02212396,0.00000000,0.09702167,1.26398182,-0.09063828,0.00000000,1.26722741,20.95976067,69.84989929,0.00000000,72.92681122,26.70511055,13970.42968750,20.95976067,69.84989929,0.00000000,72.92681122,0.19999994,1.01779938,5.08899403,0.00031489,3046.74804688,609.34967041,8.56711864
internalMesh,9653,0.09572836,0.02213564,0.00000000,0.09825429,1.18316329,-0.11952597,0.00000000,1.18918538,50.50661469,65.17209625,0.00000000,82.45192719,1.00573826,-26881.69921875,50.50661469,65.17209625,0.00000000,82.45192719,0.19999994,0.99896544,4.99482536,0.00031303,3013.31640625,602.66308594,8.64958763
internalMesh,9654,0.09700100,0.02214741,0.00000000,0.09949725,1.08920813,-0.13886864,-0.00000000,1.09802496,81.33409119,41.98015976,-0.00000000,91.52906036,-23.50548172,-36972.23437500,81.33409119,41.98015976,-0.00000000,91.52906036,0.19999994,0.99549329,4.97746420,0.00031388,3000.61010742,600.12207031,8.72874260
internalMesh,9655,0.09828355,0.02215927,0.00000000,0.10075063,0.98363906,-0.14151195,-0.00000000,0.99376631,98.70497131,12.44141197,-0.00000000,99.48597717,-33.86703491,-745.93359375,98.70497131,12.44141197,-0.00000000,99.48597717,0.19999994,1.00342882,5.01714563,0.00031835,2986.84130859,597.36810303,8.80654144
internalMesh,9656,0.09957606,0.02217122,0.00000000,0.10201449,0.87556517,-0.12563013,0.00000000,0.88453227,96.35139465,-17.55900955,0.00000000,97.93829346,-26.30365944,55053.56640625,96.35139465,-17.55900955,0.00000000,97.93829346,0.19999994,1.01346755,5.06733561,0.00032436,2948.01586914,589.60327148,8.87891960
internalMesh,9657,0.10087863,0.02218326,0.00000000,0.10328889,0.77805150,-0.09208735,0.00000000,0.78348213,78.10714722,-44.96512604,0.00000000,90.12540436,-7.50011921,84386.44531250,78.10714722,-44.96512604,0.00000000,90.12540436,0.19999994,1.01574409,5.07872105,0.00033151,2877.98999023,575.59802246,8.93766594
internalMesh,9658,0.10219132,0.02219540,0.00000000,0.10457390,0.70197749,-0.04674245,-0.00000000,0.70353198,47.80977631,-57.25607300,-0.00000000,74.59244537,7.60654259,87324.59375000,47.80977631,-57.25607300,-0.00000000,74.59244537,0.19999994,1.00749445,5.03747272,0.00033734,2793.71386719,558.74273682,8.97346020
internalMesh,9659,0.10351422,0.02220764,0.00000000,0.10586960,0.65443695,-0.00099062,-0.00000000,0.65443772,12.73994064,-54.45530701,-0.00000000,55.92572403,18.89236069,76807.11718750,12.73994064,-54.45530701,-0.00000000,55.92572403,0.19999994,0.99043763,4.95219088,0.00034151,2706.13232422,541.22644043,8.97866249
internalMesh,9660,0.10484740,0.02221997,0.00000000,0.10717604,0.63387346,0.03486353,0.00000000,0.63483149,-13.00442123,-40.61837006,0.00000000,42.64934921,21.18086433,46697.71093750,-13.00442123,-40.61837006,0.00000000,42.64934921,0.19999994,0.96908456,4.84542418,0.00034550,2628.61596680,525.72326660,8.95522881
internalMesh,9661,0.10619095,0.02223239,0.00000000,0.10849330,0.63132644,0.05632065,0.00000000,0.63383365,-22.73678398,-27.63167381,0.00000000,35.78366470,16.45972824,5336.66406250,-22.73678398,-27.63167381,0.00000000,35.78366470,0.19999994,0.94809175,4.74045753,0.00034936,2572.36059570,514.47229004,8.91957188
internalMesh,9662,0.10754494,0.02224491,0.00000000,0.10982145,0.63570291,0.06495620,-0.00000000,0.63901293,-18.74874306,-21.35901642,-0.00000000,28.42046738,6.34650517,-37959.79687500,-18.74874306,-21.35901642,-0.00000000,28.42046738,0.19999994,0.93122852,4.65614128,0.00035311,2541.65307617,508.33044434,8.89785957
internalMesh,9663,0.10890946,0.02225753,0.00000000,0.11116055,0.63821530,0.06393290,-0.00000000,0.64140952,-11.25218010,-15.86054993,0.00000000,19.44655800,-1.68302131,-66883.81250000,-11.25218010,-15.86054993,0.00000000,19.44655800,0.19999994,0.92046160,4.60230923,0.00035626,2534.26074219,506.85205078,8.91783524
internalMesh,9664,0.11028459,0.02227025,0.00000000,0.11251068,0.63631237,0.05411931,0.00000000,0.63860971,-11.25476742,-3.91466713,-0.00000000,11.91614056,-3.57402277,-63154.78515625,-11.25476742,-3.91466713,-0.00000000,11.91614056,0.19999994,0.91388625,4.56943274,0.00035681,2535.88378906,507.17663574,8.99697590
internalMesh,9665,0.11167040,0.02228306,0.00000000,0.11387192,0.63221210,0.03749021,0.00000000,0.63332272,-18.60628510,8.10663414,0.00000000,20.29559898,-4.72711849,-32852.42968750,-18.60628510,8.10663414,0.00000000,20.29559898,0.19999994,0.91049576,4.55247641,0.00035700,2527.45971680,505.49185181,9.13742256
internalMesh,9666,0.11306700,0.02229598,0.00000000,0.11524434,0.62764496,0.02067523,0.00000000,0.62798542,-26.53248978,11.40183163,0.00000000,28.87862206,-6.81752586,-9050.81640625,-26.53248978,11.40183163,0.00000000,28.87862206,0.19999994,0.91011620,4.55058289,0.00035928,2501.55444336,500.31085205,9.33162594
internalMesh,9667,0.11447445,0.02230899,0.00000000,0.11662800,0.62301707,0.01052082,0.00000000,0.62310588,-28.72665787,6.34825230,0.00000000,29.41974068,-9.06727314,-1963.95581055,-28.72665787,6.34825230,0.00000000,29.41974068,0.19999994,0.91240728,4.56203413,0.00036211,2463.70556641,492.74124146,9.56990623
internalMesh,9668,0.11589285,0.02232211,0.00000000,0.11802300,0.61766940,0.00966483,0.00000000,0.61774504,-23.68535233,-4.61737585,0.00000000,24.13122559,-11.52153587,-7129.92431641,-23.68535233,-4.61737585,0.00000000,24.13122559,0.19999994,0.91627961,4.58140039,0.00036766,2422.78979492,484.55795288,9.84318733
internalMesh,9669,0.11732227,0.02233533,0.00000000,0.11942940,0.61131310,0.01722037,0.00000000,0.61155558,-17.40263748,-16.11774063,0.00000000,23.71989441,-15.91147137,-20842.71484375,-17.40263748,-16.11774063,0.00000000,23.71989441,0.19999994,0.92191654,4.60958195,0.00037521,2388.27661133,477.65530396,10.13938713
internalMesh,9670,0.11876281,0.02234865,0.00000000,0.12084728,0.60575920,0.02976378,0.00000000,0.60648996,-16.01346207,-21.58474922,-0.00000000,26.87624168,-19.18435669,-27258.47656250,-16.01346207,-21.58474922,-0.00000000,26.87624168,0.19999994,0.93008077,4.65040207,0.00038324,2362.10644531,472.42132568,10.44734669
internalMesh,9671,0.12021454,0.02236207,0.00000000,0.12227673,0.60423756,0.04230506,0.00000000,0.60571671,-21.13289070,-16.36068535,0.00000000,26.72585106,-15.03672791,-12527.80859375,-21.13289070,-16.36068535,0.00000000,26.72585106,0.19999994,0.93899155,4.69496059,0.00039035,2337.92260742,467.58450317,10.75162315
internalMesh,9672,0.12167757,0.02237560,0.00000000,0.12371782,0.60926372,0.04897087,0.00000000,0.61122864,-29.30405807,-1.90674710,0.00000000,29.36602592,2.94801712,20330.01367188,-29.30405807,-1.90674710,0.00000000,29.36602592,0.19999994,0.94317001,4.71585083,0.00039626,2303.92187500,460.78436279,11.03477859
internalMesh,9673,0.12315197,0.02238924,0.00000000,0.12517062,0.62106580,0.04550372,0.00000000,0.62273055,-36.86660385,15.34904957,0.00000000,39.93419266,19.01326752,40888.21484375,-36.86660385,15.34904957,0.00000000,39.93419266,0.19999994,0.93723202,4.68615913,0.00039766,2257.29907227,451.45968628,11.28087139
internalMesh,9674,0.12463782,0.02240298,0.00000000,0.12663523,0.63779116,0.03202954,0.00000000,0.63859493,-38.71884918,25.48638535,0.00000000,46.35412598,23.33701324,42146.34375000,-38.71884918,25.48638535,0.00000000,46.35412598,0.19999994,0.92490226,4.62451363,0.00039679,2205.45166016,441.09042358,11.48033047
internalMesh,9675,0.12613524,0.02241682,0.00000000,0.12811172,0.65353692,0.01410181,0.00000000,0.65368903,-28.57417297,25.19556808,-0.00000000,38.09593201,17.40287018,21714.93359375,-28.57417297,25.19556808,-0.00000000,38.09593201,0.19999994,0.91303366,4.56516743,0.00039849,2159.19238281,431.83859253,11.63369370
internalMesh,9676,0.12764429,0.02243078,0.00000000,0.12960018,0.66053742,-0.00208272,0.00000000,0.66054070,-8.42488670,21.58097839,0.00000000,23.16716003,4.32434320,-15042.41796875,-8.42488670,21.58097839,0.00000000,23.16716003,0.19999994,0.90694201,4.53470707,0.00040365,2129.78076172,425.95605469,11.75119781
internalMesh,9677,0.12916508,0.02244484,0.00000000,0.13110068,0.65381664,-0.01524176,0.00000000,0.65399426,16.39235687,21.35025978,-0.00000000,26.91733551,-10.85644245,-51612.03125000,16.39235687,21.35025978,-0.00000000,26.91733551,0.19999994,0.90962809,4.54813957,0.00041216,2124.55078125,424.91024780,11.84413242
internalMesh,9678,0.13069769,0.02245902,0.00000000,0.13261332,0.63185793,-0.02770170,0.00000000,0.63246489,39.54127121,23.44871521,0.00000000,45.97123337,-20.71309280,-60884.40234375,39.54127121,23.44871521,0.00000000,45.97123337,0.19999994,0.92140675,4.60703325,0.00042351,2140.41650391,428.08319092,11.92007542
internalMesh,9679,0.13224222,0.02247330,0.00000000,0.13413819,0.59726715,-0.04151636,-0.00000000,0.59870833,53.23451996,23.29469109,0.00000000,58.10814667,-14.16377449,-8212.27148438,53.23451996,23.29469109,0.00000000,58.10814667,0.19999994,0.93775231,4.68875980,0.00043348,2156.06347656,431.21276855,11.98231888
internalMesh,9680,0.13379875,0.02248769,0.00000000,0.13567535,0.55669260,-0.05457358,-0.00000000,0.55936116,52.00955200,14.95383453,0.00000000,54.11663818,1.47084808,47322.59765625,52.00955200,14.95383453,0.00000000,54.11663818,0.19999994,0.94993246,4.74966335,0.00044255,2142.44653320,428.48925781,12.03320122
internalMesh,9681,0.13536739,0.02250220,0.00000000,0.13722492,0.51831508,-0.06109853,0.00000000,0.52190375,41.08743286,-2.22416115,0.00000000,41.14758682,7.35067463,75618.27343750,41.08743286,-2.22416115,0.00000000,41.14758682,0.19999994,0.95729065,4.78645658,0.00045027,2105.30126953,421.06039429,12.08115768
internalMesh,9682,0.13694822,0.02251682,0.00000000,0.13878697,0.48663834,-0.05694830,0.00000000,0.48995915,26.66293716,-20.47408295,0.00000000,33.61696243,14.17890835,74552.75000000,26.66293716,-20.47408295,0.00000000,33.61696243,0.19999994,0.96119320,4.80596542,0.00045751,2056.14648438,411.22921753,12.14150620
internalMesh,9683,0.13854134,0.02253155,0.00000000,0.14036158,0.46298191,-0.04403064,0.00000000,0.46507090,11.63056946,-27.72142792,0.00000000,30.06239700,12.58734798,48660.67187500,11.63056946,-27.72142792,0.00000000,30.06239700,0.19999994,0.96100360,4.80501938,0.00046339,2012.69873047,402.53976440,12.22789764
internalMesh,9684,0.14014684,0.02254640,0.00000000,0.14194886,0.44738176,-0.02995751,0.00000000,0.44838366,-0.99678040,-18.67921829,0.00000000,18.70579529,5.96824932,15436.21386719,-0.99678040,-18.67921829,0.00000000,18.70579529,0.19999994,0.96113896,4.80569506,0.00047123,1984.74963379,396.94970703,12.34320450
internalMesh,9685,0.14176483,0.02256136,0.00000000,0.14354889,0.43784654,-0.02201783,0.00000000,0.43839979,-5.81560516,-3.60479546,0.00000000,6.84220839,-1.39530504,-3938.68554688,-5.81560516,-3.60479546,0.00000000,6.84220839,0.19999994,0.96358979,4.81794834,0.00047657,1972.21850586,394.44400024,12.47866344
internalMesh,9686,0.14339541,0.02257644,0.00000000,0.14516177,0.43228969,-0.01904672,0.00000000,0.43270910,-7.90356255,-2.21925974,0.00000000,8.20922756,1.80435610,24648.83984375,-7.90356255,-2.21925974,0.00000000,8.20922756,0.19999994,0.96704334,4.83521938,0.00047939,1960.16772461,392.03323364,12.62512970
internalMesh,9687,0.14503866,0.02259163,0.00000000,0.14678758,0.43362385,-0.01213005,0.00000000,0.43379349,-18.94078827,-15.66246223,0.00000000,24.57775879,16.03592110,63115.31640625,-18.94078827,-15.66246223,0.00000000,24.57775879,0.19999994,0.96425748,4.82128429,0.00048457,1923.54626465,384.70928955,12.77848434
internalMesh,9688,0.14669468,0.02260695,0.00000000,0.14842643,0.44747335,0.00353498,0.00000000,0.44748732,-33.78580856,-26.22803307,-0.00000000,42.77137756,13.20325947,27689.85937500,-33.78580856,-26.22803307,-0.00000000,42.77137756,0.19999994,0.95752919,4.78764391,0.00048978,1887.35388184,377.47070312,12.94227028
internalMesh,9689,0.14836358,0.02262238,0.00000000,0.15007840,0.47290260,0.02422937,0.00000000,0.47352290,-44.31890488,-26.34970665,0.00000000,51.56037521,7.72035789,-8493.38574219,-44.31890488,-26.34970665,0.00000000,51.56037521,0.19999994,0.95407170,4.77035856,0.00049473,1875.54467773,375.10888672,13.12773609
internalMesh,9690,0.15004545,0.02263793,0.00000000,0.15174358,0.50717390,0.04377694,0.00000000,0.50905973,-52.30255508,-16.89233398,0.00000000,54.96278763,0.98444510,-28890.47851562,-52.30255508,-16.89233398,0.00000000,54.96278763,0.19999994,0.95452803,4.77264023,0.00049615,1884.23815918,376.84756470,13.34371948
internalMesh,9691,0.15174041,0.02265361,0.00000000,0.15342209,0.54967004,0.05712198,-0.00000000,0.55263013,-60.66172791,-1.66020393,0.00000000,60.68444061,-1.97310019,-22685.95117188,-60.66172791,-1.66020393,0.00000000,60.68444061,0.19999994,0.95820630,4.79103041,0.00049381,1900.24597168,380.04910278,13.58810329
internalMesh,9692,0.15344854,0.02266940,0.00000000,0.15511401,0.59989101,0.06205115,0.00000000,0.60309166,-63.83584595,10.88054562,0.00000000,64.75647736,0.44459283,-165.69763184,-63.83584595,10.88054562,0.00000000,64.75647736,0.19999994,0.96268320,4.81341839,0.00049194,1909.88684082,381.97717285,13.85145664
internalMesh,9693,0.15516994,0.02268532,0.00000000,0.15681943,0.65438950,0.06283295,-0.00000000,0.65739912,-57.76206589,10.89342308,0.00000000,58.78029251,10.49085426,34042.73828125,-57.76206589,10.89342308,0.00000000,58.78029251,0.19999994,0.96416163,4.82080746,0.00049133,1902.72631836,380.54541016,14.12645626
internalMesh,9694,0.15690473,0.02270136,0.00000000,0.15853847,0.71107656,0.06709938,-0.00000000,0.71423537,-48.50370407,1.46528101,0.00000000,48.52583313,19.23425293,36958.99609375,-48.50370407,1.46528101,0.00000000,48.52583313,0.19999994,0.95873368,4.79367065,0.00049270,1876.31750488,375.26364136,14.41301250
internalMesh,9695,0.15865301,0.02271753,0.00000000,0.16027122,0.76962566,0.07623354,0.00000000,0.77339202,-36.50178146,-1.82036066,0.00000000,36.54714584,8.56181717,-12388.96484375,-36.50178146,-1.82036066,0.00000000,36.54714584,0.19999994,0.95330250,4.76651287,0.00049523,1863.03588867,372.60702515,14.71799755
internalMesh,9696,0.16041488,0.02273382,0.00000000,0.16201778,0.82742208,0.08420913,0.00000000,0.83169615,-20.79443359,6.17412901,0.00000000,21.69166565,-5.89797163,-51932.53125000,-20.79443359,6.17412901,0.00000000,21.69166565,0.19999994,0.95511186,4.77555704,0.00049975,1876.31250000,375.26260376,15.04157352
internalMesh,9697,0.16219045,0.02275024,0.00000000,0.16377825,0.88290489,0.08633155,0.00000000,0.88711566,-6.64865017,15.77967262,0.00000000,17.12315941,-13.85741425,-50289.97265625,-6.64865017,15.77967262,0.00000000,17.12315941,0.19999994,0.96296883,4.81484365,0.00050491,1901.66674805,380.33325195,15.37413979
internalMesh,9698,0.16397983,0.02276679,0.00000000,0.16555274,0.93922764,0.08446001,0.00000000,0.94301754,-2.97919464,17.19290733,0.00000000,17.44911575,-10.14944553,-3736.30541992,-2.97919464,17.19290733,0.00000000,17.44911575,0.19999994,0.97157866,4.85789442,0.00051111,1913.90954590,382.78164673,15.70117855
internalMesh,9699,0.16578311,0.02278347,0.00000000,0.16734135,1.00193477,0.08305579,0.00000000,1.00537133,-8.47943211,10.39329815,0.00000000,13.41347885,1.03578758,43916.39453125,-8.47943211,10.39329815,0.00000000,13.41347885,0.19999994,0.97572327,4.87861586,0.00051419,1899.69982910,379.93984985,16.00994301
internalMesh,9700,0.16760042,0.02280027,0.00000000,0.16914417,1.07260752,0.08510178,0.00000000,1.07597828,-14.66798973,-0.43015957,0.00000000,14.67429543,9.26500130,56075.00390625,-14.66798973,-0.43015957,0.00000000,14.67429543,0.19999994,0.97476345,4.87381458,0.00051363,1871.33996582,374.26791382,16.29390335
internalMesh,9701,0.16943185,0.02281721,0.00000000,0.17096133,1.14921200,0.09116710,0.00000000,1.15282249,-18.93517113,-9.88808155,0.00000000,21.36152840,12.47853184,42081.26171875,-18.93517113,-9.88808155,0.00000000,21.36152840,0.19999994,0.97113961,4.85569715,0.00051315,1844.60107422,368.92004395,16.55419159
internalMesh,9702,0.17127753,0.02283428,0.00000000,0.17279293,1.22893560,0.09820308,0.00000000,1.23285306,-21.72487068,-9.70296001,0.00000000,23.79322243,9.25706100,4273.31738281,-21.72487068,-9.70296001,0.00000000,23.79322243,0.19999994,0.96768486,4.83842468,0.00051262,1833.20593262,366.64108276,16.79166412
internalMesh,9703,0.17313755,0.02285148,0.00000000,0.17463906,1.30925858,0.09998427,0.00000000,1.31307077,-20.29470253,1.68210459,0.00000000,20.36429214,4.39083576,-20964.45507812,-20.29470253,1.68210459,0.00000000,20.36429214,0.19999994,0.96622884,4.83114338,0.00051336,1839.36132812,367.87231445,16.99984360
internalMesh,9704,0.17501204,0.02286881,0.00000000,0.17649985,1.38561189,0.09299060,0.00000000,1.38872874,-11.34569931,12.39581108,0.00000000,16.80419731,-0.05317581,-29215.86718750,-11.34569931,12.39581108,0.00000000,16.80419731,0.19999994,0.96661747,4.83308697,0.00051546,1853.99890137,370.79971313,17.16580009
internalMesh,9705,0.17690109,0.02288628,0.00000000,0.17837539,1.45342159,0.08173136,-0.00000000,1.45571780,-0.22373390,10.06167126,-0.00000000,10.06415844,-1.86160302,-16002.22460938,-0.22373390,10.06167126,-0.00000000,10.06415844,0.19999994,0.96794772,4.83974028,0.00051830,1866.54724121,373.30941772,17.28856850
internalMesh,9706,0.17880484,0.02290388,0.00000000,0.18026580,1.51331401,0.07400659,-0.00000000,1.51512253,2.35941315,-2.25280976,-0.00000000,3.26220512,-0.78384209,5173.43554688,2.35941315,-2.25280976,-0.00000000,3.26220512,0.19999994,0.96886671,4.84433365,0.00052113,1868.45739746,373.69149780,17.37957001
internalMesh,9707,0.18072338,0.02292163,0.00000000,0.18217119,1.57020593,0.07233372,0.00000000,1.57187116,-4.19670868,-10.93429565,0.00000000,11.71201038,1.24770427,7061.80078125,-4.19670868,-10.93429565,0.00000000,11.71201038,0.19999994,0.96866673,4.84333515,0.00052463,1863.09167480,372.61831665,17.45528984
