Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average,turbint_U_average,k_total_average,turbint_uprime_average
internalMesh,9123,0.108909,0.019698,0.000000,0.110677,2.665604,0.011239,0.000000,2.665628,17.480757,2.777609,0.000000,0.415590,0.000000,0.000000,17.704933,2.017432,-0.116569,0.000000,2.020797,10.129185,0.000022,16.459770,1664580.250000,7.327141,0.965366,2.667327,1.084409,2.460852
internalMesh,9124,0.110285,0.019724,0.000000,0.112034,2.659936,0.037836,0.000000,2.660206,17.345341,2.618093,0.000000,0.282776,0.000000,0.000000,17.544094,2.012718,-0.079513,0.000000,2.014288,9.981718,0.000020,16.651436,1641750.250000,7.124464,0.964757,2.661547,1.081722,2.440794
internalMesh,9125,0.111670,0.019750,0.000000,0.113403,2.661661,0.068293,0.000000,2.662537,17.124542,2.437695,0.000000,0.101310,0.000000,0.000000,17.297472,2.044997,-0.011139,0.000000,2.045027,9.781118,0.000020,16.865572,1618901.875000,7.128951,0.964586,2.663678,1.071314,2.414013
internalMesh,9126,0.113067,0.019776,0.000000,0.114783,2.672503,0.100999,0.000000,2.674411,16.794777,2.255948,0.000000,-0.122342,0.000000,0.000000,16.946056,2.071212,0.058994,0.000000,2.072052,9.525363,0.000020,17.114376,1596036.875000,7.443686,0.964146,2.675588,1.052048,2.380099
internalMesh,9127,0.114474,0.019803,0.000000,0.116175,2.693708,0.133534,-0.000000,2.697016,16.339357,2.096351,0.000000,-0.367272,0.000000,-0.000000,16.477385,2.081497,0.128331,-0.000000,2.085449,9.217854,0.000021,17.406118,1573157.625000,8.042497,0.962420,2.698466,1.023811,2.339246
internalMesh,9128,0.115893,0.019829,0.000000,0.117577,2.724998,0.163065,0.000000,2.729872,15.764834,1.974634,0.000000,-0.599104,0.000000,0.000000,15.899312,2.068901,0.177565,0.000000,2.076507,8.869734,0.000024,17.741217,1550259.875000,8.786994,0.959863,2.731738,0.988254,2.292580
internalMesh,9129,0.117322,0.019856,0.000000,0.118991,2.764741,0.187068,0.000000,2.771062,15.099406,1.889904,0.000000,-0.784370,0.000000,0.000000,15.237422,2.016781,0.159886,0.000000,2.023109,8.494655,0.000026,18.111719,1527354.125000,9.528171,0.953969,2.773340,0.947990,2.241585
internalMesh,9130,0.118763,0.019883,0.000000,0.120416,2.810772,0.203916,-0.000000,2.818159,14.379247,1.829731,0.000000,-0.902445,0.000000,-0.000000,14.523259,1.974215,0.098394,-0.000000,1.976665,8.104489,0.000026,18.502724,1504442.250000,10.203710,0.947102,2.820738,0.905470,2.187598
internalMesh,9131,0.120215,0.019911,0.000000,0.121852,2.860536,0.213189,0.000000,2.868469,13.644452,1.778926,0.000000,-0.947929,0.000000,0.000000,13.792542,1.985226,0.052481,0.000000,1.985920,7.711688,0.000024,18.895397,1481529.750000,10.773810,0.941445,2.871191,0.862905,2.132120
internalMesh,9132,0.121678,0.019938,0.000000,0.123300,2.911493,0.215495,0.000000,2.919457,12.933002,1.724799,0.000000,-0.928826,0.000000,0.000000,13.080526,2.050527,0.053536,0.000000,2.051226,7.328900,0.000022,19.270777,1458617.500000,11.252545,0.937635,2.922168,0.822109,2.076798
internalMesh,9133,0.123152,0.019966,0.000000,0.124760,2.961621,0.212395,0.000000,2.969227,12.273790,1.658267,0.000000,-0.864537,0.000000,0.000000,12.415442,2.131020,0.094261,0.000000,2.133104,6.966028,0.000022,19.613829,1435713.750000,11.648746,0.935045,2.971815,0.784209,2.023059
internalMesh,9134,0.124638,0.019994,0.000000,0.126231,3.009984,0.205982,0.000000,3.017023,11.678274,1.574712,0.000000,-0.781450,0.000000,0.000000,11.809846,2.186574,0.150641,0.000000,2.191756,6.626493,0.000022,19.916620,1412822.125000,11.964850,0.933584,3.019432,0.749373,1.971535
internalMesh,9135,0.126135,0.020022,0.000000,0.127714,3.056778,0.198300,-0.000000,3.063203,11.139673,1.476433,0.000000,-0.704879,0.000000,-0.000000,11.259175,2.219825,0.191989,-0.000000,2.228112,6.308053,0.000023,20.178579,1389940.375000,12.197332,0.932928,3.065426,0.717054,1.922069
internalMesh,9136,0.127644,0.020050,0.000000,0.129209,3.102824,0.190712,-0.000000,3.108680,10.639174,1.373451,0.000000,-0.649845,0.000000,-0.000000,10.747126,2.257587,0.183530,-0.000000,2.265035,6.006313,0.000024,20.405338,1367073.125000,12.365585,0.932644,3.110739,0.686512,1.874132
internalMesh,9137,0.129165,0.020079,0.000000,0.130716,3.148619,0.183546,0.000000,3.153965,10.159348,1.278061,0.000000,-0.615951,0.000000,-0.000000,10.257934,2.314583,0.142303,0.000000,2.318954,5.718704,0.000023,20.604425,1344221.875000,12.527349,0.932541,3.155884,0.657384,1.827404
internalMesh,9138,0.130698,0.020107,0.000000,0.132235,3.193785,0.176335,-0.000000,3.198649,9.694591,1.197243,0.000000,-0.592165,-0.000000,0.000000,9.786171,2.378178,0.121413,-0.000000,2.381275,5.445917,0.000022,20.781582,1321389.625000,12.734739,0.932452,3.200437,0.629843,1.782045
internalMesh,9139,0.132242,0.020136,0.000000,0.133767,3.237609,0.168238,0.000000,3.241977,9.248640,1.130639,0.000000,-0.565839,0.000000,0.000000,9.334660,2.433582,0.123383,0.000000,2.436708,5.189640,0.000022,20.939440,1298579.125000,12.966915,0.932360,3.243624,0.604181,1.738394
internalMesh,9140,0.133799,0.020166,0.000000,0.135310,3.279450,0.158714,0.000000,3.283288,8.828937,1.074227,0.000000,-0.529202,0.000000,0.000000,8.909778,2.471158,0.117120,0.000000,2.473932,4.951582,0.000022,21.078127,1275794.625000,13.192762,0.932278,3.284778,0.580591,1.696831
internalMesh,9141,0.135367,0.020195,0.000000,0.136866,3.318733,0.147634,0.000000,3.322016,8.443741,1.023286,0.000000,-0.480213,0.000000,-0.000000,8.519066,2.479178,0.113757,0.000000,2.481787,4.733513,0.000022,21.196299,1253037.750000,13.405621,0.932159,3.323330,0.559197,1.657783
internalMesh,9142,0.136948,0.020225,0.000000,0.138434,3.354885,0.135258,0.000000,3.357611,8.099470,0.974202,0.000000,-0.421327,0.000000,0.000000,8.168721,2.472806,0.135187,0.000000,2.476499,4.536836,0.000021,21.292702,1230313.875000,13.616199,0.932167,3.358740,0.540076,1.621652
internalMesh,9143,0.138541,0.020255,0.000000,0.140014,3.387391,0.122083,0.000000,3.389590,7.798836,0.925309,0.000000,-0.357049,0.000000,0.000000,7.861649,2.480605,0.170120,0.000000,2.486431,4.362073,0.000020,21.366974,1207625.625000,13.847414,0.932354,3.390538,0.523239,1.588713
internalMesh,9144,0.140147,0.020285,0.000000,0.141607,3.415837,0.108672,0.000000,3.417565,7.541636,0.876631,0.000000,-0.291872,0.000000,0.000000,7.598022,2.515491,0.205237,0.000000,2.523849,4.209134,0.000018,21.419985,1184977.875000,14.123414,0.932572,3.418343,0.508651,1.559149
internalMesh,9145,0.141765,0.020315,0.000000,0.143213,3.440056,0.095480,0.000000,3.441381,7.325469,0.829124,0.000000,-0.229276,0.000000,0.000000,7.375806,2.572823,0.246297,0.000000,2.584585,4.077297,0.000017,21.453573,1162371.625000,14.463937,0.932705,3.442009,0.496211,1.533030
internalMesh,9146,0.143395,0.020346,0.000000,0.144832,3.460090,0.082776,0.000000,3.461080,7.147153,0.783961,0.000000,-0.171478,0.000000,0.000000,7.192065,2.650889,0.292475,0.000000,2.666975,3.965557,0.000017,21.470005,1139812.000000,14.856185,0.932747,3.461581,0.485788,1.510363
internalMesh,9147,0.145039,0.020377,0.000000,0.146463,3.476152,0.070665,0.000000,3.476870,7.003447,0.742435,0.000000,-0.119249,0.000000,0.000000,7.043699,2.748249,0.326031,0.000000,2.767520,3.872941,0.000017,21.471449,1117302.875000,15.244360,0.932714,3.477269,0.477247,1.491133
internalMesh,9148,0.146695,0.020408,0.000000,0.148107,3.488540,0.059218,-0.000000,3.489043,6.891904,0.705760,0.000000,-0.072296,-0.000000,-0.000000,6.928324,2.848258,0.326556,-0.000000,2.866917,3.798832,0.000017,21.459707,1094847.625000,15.569835,0.932285,3.489361,0.470474,1.475364
internalMesh,9149,0.148364,0.020439,0.000000,0.149765,3.497574,0.048611,0.000000,3.497912,6.810746,0.674840,0.000000,-0.029659,0.000000,0.000000,6.844162,2.931644,0.288669,0.000000,2.945822,3.742792,0.000017,21.436399,1072449.750000,15.799679,0.931526,3.498171,0.465364,1.463091
internalMesh,9150,0.150045,0.020471,0.000000,0.151435,3.503609,0.039043,-0.000000,3.503826,6.758451,0.649768,0.000000,0.009804,0.000000,0.000000,6.789621,2.990321,0.225060,-0.000000,2.998778,3.704109,0.000016,21.402676,1050112.250000,15.935255,0.931335,3.504039,0.461797,1.454258
internalMesh,9151,0.151740,0.020503,0.000000,0.153119,3.507022,0.030675,0.000000,3.507157,6.734149,0.629709,0.000000,0.047132,0.000000,0.000000,6.763691,3.022601,0.153952,0.000000,3.026520,3.681929,0.000015,21.359600,1027839.625000,15.990098,0.931294,3.507333,0.459651,1.448742
internalMesh,9152,0.153449,0.020535,0.000000,0.154816,3.508240,0.023623,-0.000000,3.508319,6.737315,0.613739,0.000000,0.082566,-0.000000,-0.000000,6.765716,3.033192,0.080469,-0.000000,3.034259,3.675527,0.000017,21.308100,1005637.062500,15.964570,0.931228,3.508467,0.458821,1.446411
internalMesh,9153,0.155170,0.020567,0.000000,0.156527,3.507638,0.018067,-0.000000,3.507685,6.767418,0.600911,0.000000,0.115432,-0.000000,-0.000000,6.795025,3.025227,0.003797,-0.000000,3.025229,3.684165,0.000018,21.249256,983506.375000,15.861629,0.930897,3.507809,0.459213,1.447101
internalMesh,9154,0.156905,0.020600,0.000000,0.158251,3.505574,0.014206,0.000000,3.505603,6.823009,0.589931,0.000000,0.143971,0.000000,0.000000,6.849978,2.993053,-0.059662,0.000000,2.993647,3.706470,0.000019,21.184450,961454.687500,15.705297,0.930750,3.505710,0.460703,1.450497
internalMesh,9155,0.158653,0.020632,0.000000,0.159989,3.502537,0.012181,0.000000,3.502559,6.900263,0.579267,0.000000,0.165285,0.000000,0.000000,6.926507,2.942369,-0.087181,0.000000,2.943660,3.739765,0.000019,21.115465,939483.875000,15.540133,0.930945,3.502651,0.463072,1.456015
