Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,ddt0(U)_average_0,ddt0(U)_average_1,ddt0(U)_average_2,ddt0(U)_average_Magnitude,ddt0(k)_average,ddt0(omega)_average,ddtCorrDdt0(U)_average_0,ddtCorrDdt0(U)_average_1,ddtCorrDdt0(U)_average_2,ddtCorrDdt0(U)_average_Magnitude,k_average,nut_average,omega_average,p_average,turbulenceProperties:L_average,turbulenceProperties:R_average_0,turbulenceProperties:R_average_1,turbulenceProperties:R_average_2,turbulenceProperties:R_average_3,turbulenceProperties:R_average_4,turbulenceProperties:R_average_5,turbulenceProperties:R_average_Magnitude,yPlus_average
internalMesh,969,0.15544226,0.00678637,0.00000000,0.15559033,7.85482979,-0.46954501,0.00000000,7.86885166,6.99944592,-0.95324904,-0.00000000,7.06405878,-0.73426217,903.64178467,6.99944592,-0.95324904,-0.00000000,7.06405878,0.61190128,0.00120414,575.77929688,7.19818544,0.00292910,0.44387209,0.37207988,0.40785062,-0.13389994,-0.00000000,0.00000000,0.72092801,0.00000000
internalMesh,970,0.16000447,0.00674699,0.00000000,0.16014666,7.77203131,-0.45381737,-0.00000000,7.78526926,4.40998936,-2.57752180,0.00000000,5.10799599,2.80368495,4275.29150391,4.40998936,-2.57752180,0.00000000,5.10799599,0.62378538,0.00121636,578.84924316,7.65102577,0.00293437,0.45021427,0.38157824,0.41577852,-0.13394256,0.00000000,-0.00000000,0.73423922,0.00000000
internalMesh,971,0.16461836,0.00670717,0.00000000,0.16475494,7.69470358,-0.43493545,0.00000000,7.70698595,3.38282323,-6.09038639,0.00000000,6.96679974,2.92462707,3250.04760742,3.38282323,-6.09038639,0.00000000,6.96679974,0.63126034,0.00122171,578.71490479,8.08711052,0.00292827,0.45449162,0.38711017,0.42091906,-0.13402507,-0.00000000,-0.00000000,0.74266583,0.00000000
internalMesh,972,0.16928450,0.00666689,0.00000000,0.16941573,7.61640310,-0.41209415,0.00000000,7.62754345,9.12512016,-5.80117226,-0.00000000,10.81302071,2.71728873,1398.77026367,9.12512016,-5.80117226,-0.00000000,10.81302071,0.63880247,0.00122822,583.47393799,8.52916050,0.00292612,0.46029618,0.39139149,0.42591742,-0.13372687,-0.00000000,-0.00000000,0.75123125,0.00000000
internalMesh,973,0.17400349,0.00662616,0.00000000,0.17412961,7.52765894,-0.39242178,0.00000000,7.53788042,14.99299908,-0.91861045,0.00000000,15.02111435,0.59784263,4161.17041016,14.99299908,-0.91861045,0.00000000,15.02111435,0.64611977,0.00124099,585.29083252,8.98031616,0.00294497,0.46528006,0.39628848,0.43067089,-0.13261870,-0.00000000,-0.00000000,0.75933868,0.00000000
internalMesh,974,0.17877593,0.00658497,0.00000000,0.17889716,7.43709040,-0.38283616,0.00000000,7.44693756,12.43780994,3.43537521,-0.00000000,12.90352345,-1.80409396,4687.58496094,12.43780994,3.43537521,-0.00000000,12.90352345,0.65768647,0.00126032,579.68865967,9.41266823,0.00297628,0.47177789,0.40517810,0.43841681,-0.12989716,-0.00000000,0.00000000,0.77189779,0.00000000
internalMesh,975,0.18360243,0.00654332,0.00000000,0.18371899,7.35628843,-0.38100204,0.00000000,7.36614847,8.56253147,4.50858355,-0.00000000,9.67699718,0.23860012,2022.29064941,8.56253147,4.50858355,-0.00000000,9.67699718,0.66990584,0.00127524,572.80334473,9.79779720,0.00300548,0.47771087,0.41514570,0.44695511,-0.12510282,-0.00000000,0.00000000,0.78483963,0.00000000
internalMesh,976,0.18848360,0.00650119,0.00000000,0.18859568,7.28204632,-0.38488707,0.00000000,7.29221058,7.28669930,2.02409554,0.00000000,7.56260204,1.24540520,-2324.99121094,7.28669930,2.02409554,0.00000000,7.56260204,0.67553210,0.00128642,574.06146240,10.13930130,0.00302616,0.47822988,0.42212686,0.45070735,-0.12059631,-0.00000000,0.00000000,0.79030091,0.00000000
internalMesh,977,0.19342005,0.00645858,0.00000000,0.19352785,7.21635580,-0.38732380,0.00000000,7.22674274,4.11887026,-2.82920694,0.00000000,4.99694967,2.61350322,622.56848145,4.11887026,-2.82920694,0.00000000,4.99694967,0.67887098,0.00130582,572.45184326,10.43787575,0.00306560,0.47641432,0.42817059,0.45315665,-0.11458928,0.00000000,0.00000000,0.79295796,0.00000000
internalMesh,978,0.19841241,0.00641549,0.00000000,0.19851610,7.16288805,-0.39223400,-0.00000000,7.17361927,1.51757514,-6.55256891,0.00000000,6.72600889,4.77566242,4342.53906250,1.51757514,-6.55256891,0.00000000,6.72600889,0.67234546,0.00131512,564.51312256,10.70269203,0.00308988,0.46414980,0.43180928,0.44873181,-0.10969331,0.00000000,-0.00000000,0.78440243,0.00000000
internalMesh,979,0.20346133,0.00637191,0.00000000,0.20356108,7.13137960,-0.39688578,0.00000000,7.14241505,3.46547842,-5.37324333,0.00000000,6.39384747,-0.10292098,4265.31689453,3.46547842,-5.37324333,0.00000000,6.39384747,0.66293395,0.00132075,545.93078613,10.92804337,0.00312120,0.45180365,0.43162882,0.44243559,-0.10311531,0.00000000,0.00000000,0.77253610,0.00000000
internalMesh,980,0.00273686,0.01014313,0.00000000,0.01050588,10.04247189,0.04381187,-0.00000000,10.04256725,0.53093326,3.66219091,-0.00000000,3.70047736,-0.06234784,-1.83833504,0.53093326,3.66219091,-0.00000000,3.70047736,0.37219849,0.00542322,62.72488785,-7.31538296,0.01776507,0.21554969,0.27942553,0.24942173,-0.02581069,-0.00000000,0.00000000,0.43291765,0.00000000
internalMesh,981,0.00805699,0.01011033,0.00000000,0.01292802,10.06645489,0.07361510,0.00000000,10.06672382,6.95567656,-5.10334158,0.00000000,8.62702370,-0.12241898,-49.76619720,6.95567656,-5.10334158,0.00000000,8.62702370,0.37199730,0.00457951,72.02324677,-7.56444120,0.01547606,0.20348255,0.29622039,0.24429165,-0.02861957,-0.00000000,0.00000000,0.43548727,0.00000000
internalMesh,982,0.01307851,0.01007937,0.00000000,0.01651185,10.11031246,0.11783135,-0.00000000,10.11099911,-6.65557289,-13.50446987,-0.00000000,15.05547619,-0.42636675,-1085.12902832,-6.65557289,-13.50446987,-0.00000000,15.05547619,0.37255082,0.00401763,81.05034637,-7.99390554,0.01382974,0.17902452,0.32410869,0.24196841,-0.01568790,-0.00000000,0.00000000,0.44259581,0.00000000
internalMesh,983,0.01781820,0.01005015,0.00000000,0.02045712,10.19042683,0.13903263,-0.00000000,10.19137478,-21.72997284,-0.09932254,-0.00000000,21.73019981,-1.10607862,-2885.65698242,-21.72997284,-0.09932254,-0.00000000,21.73019981,0.37373370,0.00341958,97.34964752,-8.69936752,0.01162333,0.17563279,0.32571459,0.24612005,0.00810664,0.00000000,0.00000000,0.44449711,0.00000000
internalMesh,984,0.02229187,0.01002257,0.00000000,0.02444134,10.27623653,0.11758974,0.00000000,10.27690887,-12.41438961,15.76441860,0.00000000,20.06574059,-0.87923682,-597.94421387,-12.41438961,15.76441860,0.00000000,20.06574059,0.37623283,0.00299172,117.03076935,-9.49379826,0.00991499,0.18723443,0.31418124,0.25104997,0.02655533,0.00000000,-0.00000000,0.44440731,0.00000000
internalMesh,985,0.02651445,0.00999654,0.00000000,0.02833632,10.33352375,0.07496930,0.00000000,10.33379555,4.21781635,17.79987335,0.00000000,18.29277039,-0.26108477,-11.26594353,4.21781635,17.79987335,0.00000000,18.29277039,0.37825558,0.00268546,135.62359619,-10.11324883,0.00872995,0.20343691,0.29945019,0.25362429,0.03581939,0.00000000,-0.00000000,0.44346961,0.00000000
internalMesh,986,0.03050004,0.00997197,0.00000000,0.03208882,10.35949326,0.02753910,0.00000000,10.35952950,14.84072685,15.35634327,0.00000000,21.35566521,-0.37450075,-484.65359497,14.84072685,15.35634327,0.00000000,21.35566521,0.38005337,0.00244539,153.35142517,-10.47839546,0.00785146,0.21879172,0.28653678,0.25477841,0.03812216,-0.00000000,-0.00000000,0.44310099,0.00000000
internalMesh,987,0.03426193,0.00994877,0.00000000,0.03567714,10.36595440,-0.01804287,0.00000000,10.36596966,18.16835785,11.79822826,0.00000000,21.66304207,-0.97136891,-1420.42773438,18.16835785,11.79822826,0.00000000,21.66304207,0.38165572,0.00226518,169.71163940,-10.67253685,0.00718409,0.23124854,0.27615768,0.25590527,0.03734528,-0.00000000,0.00000000,0.44341981,0.00000000
internalMesh,988,0.03781269,0.00992688,0.00000000,0.03909402,10.36129761,-0.06060528,-0.00000000,10.36147499,17.82818604,7.27013111,-0.00000000,19.25354576,-1.13542962,-1096.75158691,17.82818604,7.27013111,-0.00000000,19.25354576,0.38359460,0.00210103,184.29074097,-10.76089478,0.00665488,0.24354385,0.26619086,0.25745445,0.03430219,0.00000000,0.00000000,0.44455665,0.00000000
internalMesh,989,0.04116415,0.00990622,0.00000000,0.04233935,10.34761047,-0.09908809,0.00000000,10.34808445,17.14406204,2.14138770,0.00000000,17.27728081,-0.52247125,119.52236938,17.14406204,2.14138770,0.00000000,17.27728081,0.38527891,0.00196517,196.81050110,-10.75786495,0.00625240,0.25396582,0.25787470,0.25871757,0.03045103,-0.00000000,-0.00000000,0.44593728,0.00000000
internalMesh,990,0.04432751,0.00988672,0.00000000,0.04541669,10.32614517,-0.13310109,0.00000000,10.32700253,16.62053108,-0.91080570,0.00000000,16.64546776,-0.96487635,602.96087646,16.62053108,-0.91080570,0.00000000,16.64546776,0.38651362,0.00184986,207.42391968,-10.67114067,0.00591533,0.26256898,0.25091431,0.25954390,0.02658308,-0.00000000,-0.00000000,0.44718021,0.00000000
internalMesh,991,0.04731333,0.00986831,0.00000000,0.04833151,10.29897118,-0.16378492,0.00000000,10.30027390,16.41606140,-1.14057302,0.00000000,16.45563698,-1.19101512,467.63247681,16.41606140,-1.14057302,0.00000000,16.45563698,0.38796601,0.00175144,217.02796936,-10.51981926,0.00562878,0.27026543,0.24509935,0.26056725,0.02266827,-0.00000000,-0.00000000,0.44891673,0.00000000
internalMesh,992,0.05013157,0.00985094,0.00000000,0.05109026,10.26796246,-0.19200680,0.00000000,10.26975727,16.49683952,0.25035450,0.00000000,16.49873924,-0.85538840,-1380.68310547,16.49683952,0.25035450,0.00000000,16.49873924,0.38918343,0.00166952,225.86805725,-10.32118702,0.00538273,0.27721232,0.23973785,0.26141649,0.01882703,-0.00000000,-0.00000000,0.45057070,0.00000000
internalMesh,993,0.05319245,0.00983207,0.00000000,0.05409349,10.22840405,-0.22206621,-0.00000000,10.23081398,17.03272629,2.41019201,-0.00000000,17.20240593,-0.59480059,-1017.54858398,17.03272629,2.41019201,-0.00000000,17.20240593,0.39029130,0.00158894,235.31657410,-10.05098152,0.00513747,0.28387314,0.23452343,0.26218611,0.01438267,-0.00000000,0.00000000,0.45225394,0.00000000
internalMesh,994,0.05659651,0.00981108,0.00000000,0.05744060,10.17701054,-0.25479615,-0.00000000,10.18019962,18.62656593,3.52109408,-0.00000000,18.95645142,-0.44359350,-197.86019897,18.62656593,3.52109408,-0.00000000,18.95645142,0.39136839,0.00151208,244.84120178,-9.67868423,0.00490216,0.29023531,0.22947766,0.26302391,0.01014747,-0.00000000,0.00000000,0.45407167,0.00000000
internalMesh,995,0.06003914,0.00978986,0.00000000,0.06083206,10.11734104,-0.28684580,0.00000000,10.12140656,20.12173843,3.51659131,0.00000000,20.42671776,-0.27890462,599.88104248,20.12173843,3.51659131,0.00000000,20.42671776,0.39260855,0.00144653,253.29811096,-9.23725510,0.00471525,0.29572329,0.22606118,0.26343265,0.00618719,0.00000000,-0.00000000,0.45606026,0.00000000
internalMesh,996,0.06352075,0.00976839,0.00000000,0.06426747,10.05024719,-0.31727415,0.00000000,10.05525398,20.61513710,3.26015472,0.00000000,20.87133217,-0.17334940,779.10559082,20.61513710,3.26015472,0.00000000,20.87133217,0.39374685,0.00139297,260.79431152,-8.73225021,0.00455989,0.30054095,0.22329049,0.26366216,0.00188932,-0.00000000,0.00000000,0.45793539,0.00000000
internalMesh,997,0.06704180,0.00974668,0.00000000,0.06774660,9.97717190,-0.34589472,0.00000000,9.98316574,19.82785606,2.57731771,0.00000000,19.99465942,0.25769332,3056.71386719,19.82785606,2.57731771,0.00000000,19.99465942,0.39489082,0.00135254,267.29498291,-8.17119980,0.00443293,0.30500156,0.22073393,0.26404592,-0.00244693,-0.00000000,-0.00000000,0.45986483,0.00000000
internalMesh,998,0.07060274,0.00972473,0.00000000,0.07126933,9.89957142,-0.37240204,0.00000000,9.90657330,17.87048721,1.03600121,0.00000000,17.90049171,1.80976188,3258.17895508,17.87048721,1.03600121,0.00000000,17.90049171,0.39555833,0.00132420,271.95104980,-7.55991840,0.00434855,0.30853817,0.21832882,0.26424947,-0.00672625,0.00000000,-0.00000000,0.46123347,0.00000000
internalMesh,999,0.07420401,0.00970253,0.00000000,0.07483564,9.81835079,-0.39601389,0.00000000,9.82633400,15.72369766,-1.04622376,0.00000000,15.75846577,1.58412278,3098.40234375,15.72369766,-1.04622376,0.00000000,15.75846577,0.39555699,0.00130273,276.19573975,-6.90329552,0.00430135,0.31030351,0.21669386,0.26411656,-0.01125017,0.00000000,-0.00000000,0.46165857,0.00000000
internalMesh,1000,0.07784606,0.00968008,0.00000000,0.07844561,9.73394871,-0.41631877,0.00000000,9.74284744,14.00116348,-2.66641736,0.00000000,14.25280190,1.11664009,2462.00512695,14.00116348,-2.66641736,0.00000000,14.25280190,0.39594668,0.00130069,280.06994629,-6.20633173,0.00428652,0.31197110,0.21562721,0.26429504,-0.01558903,0.00000000,-0.00000000,0.46251050,0.00000000
internalMesh,1001,0.08152937,0.00965737,0.00000000,0.08209935,9.64663696,-0.43383974,0.00000000,9.65638733,13.16660404,-3.38227010,0.00000000,13.59408760,0.71530467,1937.08654785,13.16660404,-3.38227010,0.00000000,13.59408760,0.39676371,0.00132114,284.02893066,-5.47506666,0.00427969,0.31391847,0.21482022,0.26478848,-0.01962528,-0.00000000,0.00000000,0.46388644,0.00000000
internalMesh,1002,0.08525439,0.00963440,0.00000000,0.08579705,9.55634022,-0.44920784,-0.00000000,9.56689262,12.96450901,-3.22651553,0.00000000,13.35997391,0.36250654,1378.25964355,12.96450901,-3.22651553,0.00000000,13.35997391,0.39786819,0.00134021,287.98980713,-4.71563435,0.00426558,0.31631979,0.21397372,0.26544282,-0.02278516,0.00000000,-0.00000000,0.46564150,0.00000000
internalMesh,1003,0.08902161,0.00961118,0.00000000,0.08953894,9.46360683,-0.46304306,-0.00000000,9.47492790,12.69251347,-2.86976457,-0.00000000,13.01289558,0.00331817,557.72821045,12.69251347,-2.86976457,-0.00000000,13.01289558,0.39926407,0.00134322,291.91009521,-3.93418789,0.00424370,0.31894267,0.21331403,0.26627141,-0.02547845,-0.00000000,0.00000000,0.46773595,0.00000000
internalMesh,1004,0.09283150,0.00958769,0.00000000,0.09332530,9.36894798,-0.47506773,0.00000000,9.38098526,12.33059120,-2.76581645,0.00000000,12.63697815,-0.37898070,-251.05546570,12.33059120,-2.76581645,0.00000000,12.63697815,0.40091097,0.00134346,296.46191406,-3.13859344,0.00420346,0.32072446,0.21371454,0.26738328,-0.02884248,-0.00000000,-0.00000000,0.46996146,0.00000000
internalMesh,1005,0.09668454,0.00956394,0.00000000,0.09715642,9.27348518,-0.48543802,0.00000000,9.28618240,11.96413040,-2.59919357,0.00000000,12.24321175,-0.53991699,-422.27310181,11.96413040,-2.59919357,0.00000000,12.24321175,0.40267065,0.00134136,301.14270020,-2.33479095,0.00415590,0.32229301,0.21451680,0.26853126,-0.03164793,-0.00000000,0.00000000,0.47222969,0.00000000
internalMesh,1006,0.10058123,0.00953991,0.00000000,0.10103263,9.17767525,-0.49413258,0.00000000,9.19096756,12.26002789,-2.26258731,0.00000000,12.46706009,-0.55770141,-288.73156738,12.26002789,-2.26258731,0.00000000,12.46706009,0.40449938,0.00133740,306.06262207,-1.53018188,0.00410289,0.32397753,0.21530193,0.26971939,-0.03420921,0.00000000,-0.00000000,0.47458950,0.00000000
internalMesh,1007,0.10452205,0.00951562,0.00000000,0.10495430,9.08157349,-0.50105762,-0.00000000,9.09538555,12.58337593,-1.26138556,-0.00000000,12.64643955,-0.56789303,48.16682816,12.58337593,-1.26138556,-0.00000000,12.64643955,0.40615606,0.00133957,310.62277222,-0.73167771,0.00405231,0.32576329,0.21578546,0.27076343,-0.03680138,-0.00000000,0.00000000,0.47681469,0.00000000
internalMesh,1008,0.10850750,0.00949105,0.00000000,0.10892180,8.98646832,-0.50687557,-0.00000000,9.00075150,13.03942394,-0.25332883,-0.00000000,13.04188442,-0.45387402,-65.17652893,13.03942394,-0.25332883,-0.00000000,13.04188442,0.40778941,0.00133777,315.37399292,0.05461913,0.00399542,0.32667425,0.21707502,0.27182972,-0.03953105,-0.00000000,0.00000000,0.47884417,0.00000000
internalMesh,1009,0.11253810,0.00946620,0.00000000,0.11293552,8.89192486,-0.51042795,0.00000000,8.90656281,13.61183262,0.52286756,-0.00000000,13.62187099,-0.17961310,107.01744843,13.61183262,0.52286756,-0.00000000,13.62187099,0.40920913,0.00132095,320.65701294,0.82350051,0.00393288,0.32587060,0.21967383,0.27287379,-0.04200634,-0.00000000,0.00000000,0.48028415,0.00000000
internalMesh,1010,0.11661435,0.00944107,0.00000000,0.11699590,8.79868221,-0.51215541,0.00000000,8.81357574,13.43861103,0.96366715,0.00000000,13.47311878,0.34181663,325.96701050,13.43861103,0.96366715,0.00000000,13.47311878,0.41039905,0.00131998,326.22985840,1.57395101,0.00387531,0.32583329,0.22133681,0.27362818,-0.04313531,-0.00000000,0.00000000,0.48154995,0.00000000
internalMesh,1011,0.12073677,0.00941565,0.00000000,0.12110335,8.70748711,-0.51122850,0.00000000,8.72248173,13.30421162,0.29656523,0.00000000,13.30751705,0.30583721,1434.75891113,13.30421162,0.29656523,0.00000000,13.30751705,0.41130686,0.00130901,331.88577271,2.30218506,0.00382234,0.32367247,0.22468247,0.27425852,-0.04563089,-0.00000000,0.00000000,0.48223025,0.00000000
internalMesh,1012,0.12490588,0.00938995,0.00000000,0.12525834,8.61710930,-0.50682604,-0.00000000,8.63200092,12.90096951,-0.46472108,0.00000000,12.90933704,0.10731662,1620.82312012,12.90096951,-0.46472108,0.00000000,12.90933704,0.41251230,0.00129896,337.90457153,3.00769067,0.00377652,0.32232380,0.22765133,0.27504969,-0.04751963,0.00000000,-0.00000000,0.48335102,0.00000000
internalMesh,1013,0.12912222,0.00936396,0.00000000,0.12946131,8.52877235,-0.50055486,0.00000000,8.54344845,11.86907864,-1.41331112,0.00000000,11.95292759,0.08737938,2214.56811523,11.86907864,-1.41331112,0.00000000,11.95292759,0.41407460,0.00129654,344.68426514,3.68863130,0.00374483,0.32191625,0.23022366,0.27600944,-0.04778540,-0.00000000,-0.00000000,0.48486871,0.00000000
internalMesh,1014,0.13338631,0.00933767,0.00000000,0.13371275,8.44261932,-0.49108258,0.00000000,8.45689011,11.54893398,-2.84311724,-0.00000000,11.89374638,0.18077391,1782.68298340,11.54893398,-2.84311724,-0.00000000,11.89374638,0.41570610,0.00130170,351.66973877,4.33825684,0.00373029,0.32163039,0.23257636,0.27720532,-0.04757499,-0.00000000,0.00000000,0.48646072,0.00000000
internalMesh,1015,0.13769870,0.00931108,0.00000000,0.13801314,8.35708237,-0.47754270,0.00000000,8.37071514,11.01922989,-2.55125356,0.00000000,11.31071758,0.33473781,2089.37695312,11.01922989,-2.55125356,0.00000000,11.31071758,0.41765851,0.00129201,361.08172607,4.95974684,0.00371010,0.32009384,0.23656100,0.27866253,-0.04818612,0.00000000,0.00000000,0.48825800,0.00000000
internalMesh,1016,0.14205993,0.00928419,0.00000000,0.14236299,8.27296734,-0.46403474,0.00000000,8.28597069,10.17574120,-0.55240959,-0.00000000,10.19072437,0.09672888,1418.39074707,10.17574120,-0.55240959,-0.00000000,10.19072437,0.42004555,0.00128973,369.05551147,5.56280375,0.00368695,0.31995016,0.23997398,0.28016701,-0.04787091,-0.00000000,0.00000000,0.49065343,0.00000000
internalMesh,1017,0.14647056,0.00925700,0.00000000,0.14676279,8.18847847,-0.45230561,0.00000000,8.20096111,11.01070881,0.40138975,0.00000000,11.01802254,-0.21968657,-2037.18518066,11.01070881,0.40138975,0.00000000,11.01802254,0.42352253,0.00129383,381.47894287,6.13760519,0.00365686,0.32266960,0.24189940,0.28247613,-0.04630399,-0.00000000,0.00000000,0.49453798,0.00000000
internalMesh,1018,0.15093115,0.00922950,0.00000000,0.15121308,8.09800243,-0.43898714,0.00000000,8.10989189,11.40044594,0.62588805,0.00000000,11.41761398,-0.86799508,-179.53175354,11.40044594,0.62588805,0.00000000,11.41761398,0.42904329,0.00128703,401.99295044,6.66634274,0.00362853,0.32611063,0.24572863,0.28624776,-0.04559481,-0.00000000,-0.00000000,0.50074679,0.00000000
internalMesh,1019,0.15544226,0.00920169,0.00000000,0.15571438,8.00453568,-0.42419636,0.00000000,8.01576805,7.54534149,0.53767192,0.00000000,7.56447411,-3.90972829,633.73809814,7.54534149,0.53767192,0.00000000,7.56447411,0.44022915,0.00128200,414.11404419,7.14503813,0.00359814,0.33206686,0.25464958,0.29374203,-0.04330998,0.00000000,-0.00000000,0.51310325,0.00000000
internalMesh,1020,0.16000447,0.00917356,0.00000000,0.16026723,7.91750288,-0.41037473,0.00000000,7.92813110,3.51627707,-1.14397383,-0.00000000,3.69768596,3.05005240,803.43182373,3.51627707,-1.14397383,-0.00000000,3.69768596,0.45261511,0.00127556,421.59716797,7.58575153,0.00355992,0.33895922,0.26410696,0.30216444,-0.04058599,-0.00000000,0.00000000,0.52687418,0.00000000
internalMesh,1021,0.16461836,0.00914512,0.00000000,0.16487218,7.83359766,-0.39169273,0.00000000,7.84338427,3.02741957,-6.98076773,-0.00000000,7.60896778,3.74417543,-4681.80468750,3.02741957,-6.98076773,-0.00000000,7.60896778,0.45770884,0.00126447,435.75656128,8.01224327,0.00351633,0.34139910,0.26822454,0.30579415,-0.03964467,-0.00000000,0.00000000,0.53252184,0.00000000
internalMesh,1022,0.16928450,0.00911635,0.00000000,0.16952979,7.74680376,-0.36608574,0.00000000,7.75544882,6.61418962,-7.96374798,-0.00000000,10.35223579,5.49891186,1948.78918457,6.61418962,-7.96374798,-0.00000000,10.35223579,0.46421966,0.00125836,449.63800049,8.45669937,0.00348670,0.34567186,0.27280846,0.30995893,-0.03814982,-0.00000000,0.00000000,0.53985500,0.00000000
